F2_integral,F2_radial_centroid,F2_radial_spread,F2_radial_concentration,F2_onset_radius,F2_termination_radius,F2_peak_radius,F2_peak_magnitude,alpha2_peak_cos2,alpha2_peak_sin2,alpha2_weighted_mean_cos2,alpha2_weighted_mean_sin2,alpha2_axial_coherence,alpha2_orientation_drift_deg
4.963595809527921,17.300571774316456,6.66837008874948,0.5144280866261207,3.5,27.5,17.5,0.5007773281375365,0.9494860255592643,-0.31380931673178863,0.9812837811244102,-0.19256723735407477,0.6848119613513552,83.04334513397376
6.030051496694513,13.926879249370424,7.042145916655558,0.27813752923151575,3.5,27.5,3.5,0.5331584407911601,0.9896417981496018,-0.1435587383450508,-0.9909480368124194,0.1342459993355929,0.2432837659711258,60.77679802642808
7.568371123806229,14.98372424553713,6.509778065654005,0.4258470609834877,3.5,27.5,12.5,0.44076400618170974,-0.9476629303837816,0.31927256439666724,-0.8713304979045345,0.49069661036269235,0.5146662612667228,41.51972110871024
6.73361412971882,12.976905279866164,6.245138422877807,0.5986313217959119,5.5,27.5,7.5,0.720790778369932,0.5611353429252783,-0.827724064480507,0.3897897313803454,-0.9209038849469787,0.6814450426032208,7.24924811849111
4.017158987308317,16.32808359850309,5.376967044377718,0.3635622216135814,8.5,26.5,9.5,0.5832202482621863,0.9837413121211296,0.17959128828035723,0.6796375306576118,0.7335481081167232,0.4445688425029453,50.736761624886185
6.512819196357599,15.251668664417451,7.015323659297965,0.2605453821429723,4.5,27.5,4.5,0.6567885282277339,0.9993720250160258,-0.03543382021978265,-0.615445126485741,0.788179736027862,0.36559720434810533,0.7006514007194085
8.95257182805337,14.176245374245504,6.69130222106291,0.17762858899663939,3.5,27.5,3.5,0.6315059595711235,-0.9952711958719851,-0.09713519788186294,-0.9972805697445656,0.07369847494999288,0.791709939758271,4.619334686384931
9.757098802289734,14.084709569163762,5.986663720331411,0.47544460319421633,3.5,27.5,10.5,0.6423233741697433,-0.9026206583506262,-0.4304369258308145,-0.9766108252635546,-0.21501464131086248,0.8116308979536369,0.6925921545522442
7.0535033008662795,13.76991008175829,7.366082280709224,0.38950885096052396,3.5,27.5,5.5,0.5411452221648594,0.6823060957781144,0.731066612330249,0.992458377380917,0.1225820915404745,0.013638465064138173,64.64945686857482
6.693468071751918,13.919979949392905,6.876621609170698,0.4755254720700309,3.5,27.5,11.5,0.49115479593932604,-0.9856123835993825,-0.16902138709507616,-0.927901465879023,0.37282552168482275,0.5716514597981294,31.459023051394254
8.392875787327638,13.718715033956544,7.2779902498478775,0.2900581174220636,3.5,27.5,3.5,0.578657399294825,-0.7332598737783924,-0.6799484962160708,-0.9991392798276059,-0.041481315137940636,0.791469171947094,34.71215518536201
9.526024436081032,12.267671693902335,6.154957928680804,0.4913235784086308,3.5,27.5,6.5,0.6487793526647436,-0.9438537422722634,0.33036360755786015,-0.9511333580871332,0.30878039952997877,0.8197453322265389,57.84063629746373
9.77393659278419,13.40710239906224,6.859141321618545,0.43859355152712654,3.5,27.5,7.5,0.6828522631307884,-0.9615778958484209,0.27453223893692946,-0.979260905614313,0.20260325450356312,0.9057742639057204,25.887075851439718
11.615046019211464,13.339969362649791,7.089433576245307,0.29588987651935705,3.5,27.5,3.5,0.7818926435704484,-0.9184650379692824,0.39550217954909506,-0.9748692374668086,0.22277784863150774,0.9810275638180163,17.440042463109606
10.246418380221217,14.601297436979353,7.751259079277254,0.4169897809998011,3.5,27.5,6.5,0.6582626101980393,-0.9991780374391218,0.04053701394164319,-0.9996957878924184,0.02466438059544242,0.9706155292503664,2.418677508213534
9.961363214723312,14.524555350861805,7.694164040541058,0.438823186731495,4.5,27.5,6.5,0.6628287333636865,-0.919490697644973,0.39311176139154214,-0.9729537079496895,0.23100017789376323,0.9530120811096154,18.125272096415458
13.343547673324453,14.471508543557242,7.207864044592575,0.4132151472640744,3.5,27.5,6.5,0.7392738471253938,-0.9558622711049287,0.2938151096831608,-0.9834942352761039,0.18093946274561432,0.9614005664159676,62.60982972508636
11.830512296392726,14.22318276021157,6.395120943159299,0.3697182312730443,3.5,27.5,20.5,0.685324653743865,-0.9850639734587653,0.17218875745422207,-0.9783727261038684,0.20684972520185996,0.9157614067950869,49.227826539302235
7.978718182597543,16.125660087896563,6.950538994532977,0.2694784637990552,3.5,27.5,26.5,0.44717632015121545,-0.9949290309556273,0.10057943806611974,-0.9331163030499708,0.3595747001422027,0.9233002585699701,18.993386154062037
8.50686149197005,12.389699194169703,6.8033880372967745,0.1977235228263174,3.5,27.5,23.5,0.6071070683054223,-0.9995943345329178,-0.028480982597044527,-0.9070464408078321,0.42103058584602115,0.736875467865872,22.913877427171087
8.788391614636012,14.763813570763864,7.261493082033735,0.22435640788141983,3.5,27.5,3.5,0.4933225575558691,-0.6794336627818687,0.7337369405167045,-0.9213996298715665,0.3886164202302061,0.9113234762906101,18.85032707685302
11.08797234156141,15.633271980945347,7.085167108848355,0.3780871647723853,3.5,27.5,21.5,0.6806478730111312,-0.9930156683228711,0.11798255152895114,-0.9960674001625621,0.08859872647727168,0.8201039724899595,42.25120989748007
