permutation_index,master_seed,permutation_eligible_identities,structurally_fixed_identities,actually_reassigned_identities,all_2300_destination_rows_filled_once,all_2300_source_rows_used_once,category_preserved,block_size_preserved,singleton_strata_fixed,macro_f1_L,macro_f1_L_plus_G_permuted,delta_G_given_L,balanced_accuracy_L,balanced_accuracy_L_plus_G_permuted,delta_balanced_accuracy,max_iterations_L_plus_G,converged_L_plus_G
525,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7578421178563722,0.01982208726814494,0.7417391304347827,0.7621739130434783,0.02043478260869558,32,True
526,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.758162776674207,0.020142746085979657,0.7417391304347827,0.7621739130434785,0.0204347826086958,31,True
527,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7478903273265604,0.009870296738333062,0.7417391304347827,0.7521739130434782,0.01043478260869557,35,True
528,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7522580357065868,0.014238005118359487,0.7417391304347827,0.7565217391304347,0.014782608695652066,35,True
529,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7581703524395546,0.020150321851327258,0.7417391304347827,0.7617391304347827,0.020000000000000018,32,True
530,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.755850254398457,0.017830223810229695,0.7417391304347827,0.7591304347826088,0.017391304347826098,35,True
531,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7479033552774494,0.00988332468922215,0.7417391304347827,0.7513043478260869,0.009565217391304226,35,True
532,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7488005320306681,0.010780501442440804,0.7417391304347827,0.7517391304347826,0.009999999999999898,33,True
533,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7480999938377839,0.010079963249556623,0.7417391304347827,0.7521739130434782,0.01043478260869557,35,True
534,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7541759618222686,0.016155931234041354,0.7417391304347827,0.7578260869565218,0.016086956521739082,32,True
535,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7409550983515889,0.0029350677633616096,0.7417391304347827,0.7447826086956523,0.003043478260869592,36,True
536,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7544903121825146,0.016470281594287317,0.7417391304347827,0.7586956521739132,0.016956521739130537,34,True
537,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7535497862623458,0.015529755674118517,0.7417391304347827,0.7569565217391306,0.01521739130434796,34,True
538,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7534654201781903,0.015445389589962999,0.7417391304347827,0.7573913043478262,0.01565217391304352,33,True
539,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7408804318334749,0.002860401245247557,0.7417391304347827,0.7447826086956519,0.003043478260869259,35,True
540,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7518817426400805,0.013861712051853159,0.7417391304347827,0.7556521739130434,0.013913043478260723,36,True
541,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7544136132194516,0.016393582631224257,0.7417391304347827,0.7578260869565218,0.016086956521739082,36,True
542,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7557525380708547,0.017732507482627446,0.7417391304347827,0.7591304347826086,0.017391304347825876,34,True
543,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.75327064670671,0.015250616118482663,0.7417391304347827,0.7573913043478262,0.01565217391304352,32,True
544,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7445722310190667,0.006552200430839372,0.7417391304347827,0.748695652173913,0.006956521739130306,34,True
545,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7510035950995697,0.012983564511342416,0.7417391304347827,0.7543478260869566,0.012608695652173929,34,True
546,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7432686492930529,0.005248618704825625,0.7417391304347827,0.7469565217391306,0.005217391304347951,36,True
547,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7510514700959116,0.013031439507684262,0.7417391304347827,0.7547826086956523,0.013043478260869601,34,True
548,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7414640976599799,0.003444067071752599,0.7417391304347827,0.7456521739130436,0.003913043478260936,35,True
549,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7480051334142026,0.009985102825975312,0.7417391304347827,0.7517391304347827,0.010000000000000009,34,True
550,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7596418959463943,0.021621865358167014,0.7417391304347827,0.7630434782608696,0.021304347826086922,35,True
551,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7508989986654384,0.012878968077211117,0.7417391304347827,0.7539130434782608,0.012173913043478146,35,True
552,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7499368482883922,0.01191681770016495,0.7417391304347827,0.7534782608695653,0.011739130434782585,34,True
553,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.753547373347074,0.015527342758846707,0.7417391304347827,0.7569565217391304,0.015217391304347738,35,True
554,20260822,228,2,216,True,True,True,True,True,0.7380200305882273,0.748464284909652,0.010444254321424706,0.7417391304347827,0.7526086956521738,0.01086956521739113,33,True
555,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7498224927593935,0.011802462171166206,0.7417391304347827,0.7534782608695653,0.011739130434782585,34,True
556,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7505503465617989,0.01253031597357157,0.7417391304347827,0.7543478260869564,0.012608695652173707,35,True
557,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7514273240884922,0.013407293500264927,0.7417391304347827,0.7556521739130436,0.013913043478260945,36,True
558,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7516465559180389,0.013626525329811567,0.7417391304347827,0.7552173913043481,0.013478260869565384,34,True
559,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7546613392013342,0.016641308613106864,0.7417391304347827,0.7582608695652174,0.016521739130434754,33,True
560,20260822,228,2,197,True,True,True,True,True,0.7380200305882273,0.7477174260563836,0.009697395468156289,0.7417391304347827,0.7513043478260871,0.009565217391304448,35,True
561,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.755652672140506,0.017632641552278727,0.7417391304347827,0.7595652173913044,0.01782608695652177,34,True
562,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7484632285232748,0.010443197935047555,0.7417391304347827,0.7521739130434782,0.01043478260869557,33,True
563,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7625738865067827,0.02455385591855541,0.7417391304347827,0.7656521739130434,0.02391304347826073,36,True
564,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.751757337158993,0.013737306570765662,0.7417391304347827,0.7556521739130434,0.013913043478260723,34,True
565,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7500065508775048,0.011986520289277491,0.7417391304347827,0.753913043478261,0.012173913043478368,33,True
566,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7532684093300971,0.015248378741869795,0.7417391304347827,0.7569565217391304,0.015217391304347738,35,True
567,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7520301623742432,0.014010131786015956,0.7417391304347827,0.7552173913043478,0.013478260869565162,37,True
568,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7528188611964962,0.01479883060826892,0.7417391304347827,0.7565217391304349,0.014782608695652177,33,True
569,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7507720718768262,0.012752041288598859,0.7417391304347827,0.7547826086956522,0.01304347826086949,39,True
570,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7454253988732141,0.007405368284986835,0.7417391304347827,0.7495652173913044,0.00782608695652176,35,True
571,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7554247537551595,0.0174047231669322,0.7417391304347827,0.7591304347826088,0.017391304347826098,35,True
572,20260822,228,2,189,True,True,True,True,True,0.7380200305882273,0.7514659993833609,0.0134459687951336,0.7417391304347827,0.754782608695652,0.013043478260869268,35,True
573,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7500562757378499,0.012036245149622649,0.7417391304347827,0.7539130434782608,0.012173913043478146,38,True
574,20260822,228,2,213,True,True,True,True,True,0.7380200305882273,0.7560365267419261,0.018016496153698824,0.7417391304347827,0.7591304347826089,0.01739130434782621,36,True
575,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.753437764284918,0.01541773369669075,0.7417391304347827,0.757391304347826,0.0156521739130433,33,True
576,20260822,228,2,194,True,True,True,True,True,0.7380200305882273,0.746168659189679,0.008148628601451713,0.7417391304347827,0.7499999999999999,0.00826086956521721,36,True
577,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7447696760079915,0.006749645419764194,0.7417391304347827,0.7482608695652174,0.006521739130434745,36,True
578,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.7477678042513445,0.009747773663117187,0.7417391304347827,0.7517391304347827,0.010000000000000009,32,True
579,20260822,228,2,214,True,True,True,True,True,0.7380200305882273,0.7543366078871898,0.01631657729896252,0.7417391304347827,0.7578260869565218,0.016086956521739082,36,True
580,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7487731065696891,0.010753075981461802,0.7417391304347827,0.7530434782608694,0.011304347826086691,36,True
581,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7537003564069048,0.01568032581867751,0.7417391304347827,0.7569565217391304,0.015217391304347738,33,True
582,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7480655371855162,0.010045506597288867,0.7417391304347827,0.7517391304347826,0.009999999999999898,35,True
583,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.743106042887636,0.005086012299408749,0.7417391304347827,0.7469565217391304,0.005217391304347729,33,True
584,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.750734700205114,0.01271466961688672,0.7417391304347827,0.7543478260869566,0.012608695652173929,36,True
585,20260822,228,2,190,True,True,True,True,True,0.7380200305882273,0.7458351831347225,0.00781515254649523,0.7417391304347827,0.7495652173913044,0.00782608695652176,36,True
586,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7533148476122634,0.015294817024036123,0.7417391304347827,0.7569565217391304,0.015217391304347738,34,True
587,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7550919742521234,0.017071943663896083,0.7417391304347827,0.758695652173913,0.016956521739130315,35,True
588,20260822,228,2,195,True,True,True,True,True,0.7380200305882273,0.7522752487889268,0.014255218200699526,0.7417391304347827,0.7560869565217393,0.014347826086956617,33,True
589,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7517683268727172,0.013748296284489925,0.7417391304347827,0.7560869565217392,0.014347826086956506,33,True
590,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7450640997215289,0.007044069133301578,0.7417391304347827,0.7491304347826085,0.007391304347825867,36,True
591,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7560892149519003,0.018069184363672997,0.7417391304347827,0.7595652173913043,0.01782608695652166,31,True
592,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7530053767086753,0.014985346120447995,0.7417391304347827,0.7565217391304347,0.014782608695652066,36,True
593,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7536524636920913,0.015632433103863974,0.7417391304347827,0.7573913043478263,0.015652173913043632,35,True
594,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7592206959036412,0.02120066531541387,0.7417391304347827,0.7630434782608695,0.02130434782608681,37,True
595,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7452393028249146,0.00721927223668728,0.7417391304347827,0.7486956521739131,0.006956521739130417,35,True
596,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7531237236248383,0.015103693036610966,0.7417391304347827,0.7565217391304349,0.014782608695652177,32,True
597,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7503597087055786,0.01233967811735126,0.7417391304347827,0.7539130434782608,0.012173913043478146,36,True
598,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.7456347036776535,0.007614673089426205,0.7417391304347827,0.7486956521739131,0.006956521739130417,36,True
599,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7498151420980785,0.011795111509851242,0.7417391304347827,0.7530434782608696,0.011304347826086913,34,True
600,20260822,228,2,194,True,True,True,True,True,0.7380200305882273,0.7561974144716911,0.018177383883463794,0.7417391304347827,0.76,0.01826086956521733,39,True
601,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7617001048963602,0.023680074308132903,0.7417391304347827,0.7652173913043478,0.02347826086956517,34,True
602,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7575052810470545,0.019485250458827208,0.7417391304347827,0.761304347826087,0.019565217391304346,33,True
603,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7500008712604128,0.011980840672185522,0.7417391304347827,0.7543478260869564,0.012608695652173707,36,True
604,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7469157224729995,0.008895691884772239,0.7417391304347827,0.7504347826086956,0.008695652173912882,35,True
605,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7487670394408861,0.01074700885265878,0.7417391304347827,0.752608695652174,0.010869565217391353,35,True
606,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7482702128596819,0.010250182271454578,0.7417391304347827,0.7526086956521738,0.01086956521739113,36,True
607,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.7577880587475329,0.019768028159305562,0.7417391304347827,0.761304347826087,0.019565217391304346,34,True
608,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7483586669050062,0.010338636316778893,0.7417391304347827,0.7526086956521738,0.01086956521739113,37,True
609,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7493357645728942,0.011315733984666898,0.7417391304347827,0.7534782608695653,0.011739130434782585,34,True
610,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7575899301066293,0.019569899518402045,0.7417391304347827,0.7613043478260869,0.019565217391304235,37,True
611,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7440736612084425,0.0060536306202152446,0.7417391304347827,0.7478260869565219,0.006086956521739184,35,True
612,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7524347566477332,0.014414726059505889,0.7417391304347827,0.7556521739130434,0.013913043478260723,34,True
613,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7535976321697141,0.0155776015814868,0.7417391304347827,0.7569565217391304,0.015217391304347738,37,True
614,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7594806936856642,0.021460663097436883,0.7417391304347827,0.7630434782608696,0.021304347826086922,38,True
615,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7527163213134681,0.014696290725240813,0.7417391304347827,0.7565217391304347,0.014782608695652066,34,True
616,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7575606397718936,0.01954060918366629,0.7417391304347827,0.7608695652173915,0.019130434782608785,36,True
617,20260822,228,2,194,True,True,True,True,True,0.7380200305882273,0.7473983331101536,0.009378302521926285,0.7417391304347827,0.7513043478260869,0.009565217391304226,36,True
618,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7553533954788678,0.017333364890640524,0.7417391304347827,0.758695652173913,0.016956521739130315,34,True
619,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.752949757321623,0.014929726733395654,0.7417391304347827,0.7569565217391304,0.015217391304347738,34,True
620,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7551642092386806,0.017144178650453257,0.7417391304347827,0.7582608695652174,0.016521739130434754,34,True
621,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7585975359282162,0.020577505339988922,0.7417391304347827,0.7617391304347827,0.020000000000000018,39,True
622,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7519172529905451,0.013897222402317833,0.7417391304347827,0.7552173913043478,0.013478260869565162,34,True
623,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7518325928712537,0.013812562283026408,0.7417391304347827,0.7556521739130436,0.013913043478260945,36,True
624,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7585499649731375,0.020529934384910242,0.7417391304347827,0.7621739130434783,0.02043478260869558,35,True
625,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7520150907001187,0.013995060111891444,0.7417391304347827,0.7552173913043478,0.013478260869565162,32,True
626,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7520131497927978,0.01399311920457047,0.7417391304347827,0.7552173913043478,0.013478260869565162,35,True
627,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7539930474159412,0.015973016827713904,0.7417391304347827,0.7578260869565219,0.016086956521739193,34,True
628,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7521193052360151,0.014099274647787818,0.7417391304347827,0.7560869565217392,0.014347826086956506,33,True
629,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7552363149498602,0.017216284361632916,0.7417391304347827,0.758695652173913,0.016956521739130315,35,True
630,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.751605195393009,0.013585164804781669,0.7417391304347827,0.7552173913043478,0.013478260869565162,36,True
631,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.7617823361546308,0.023762305566403463,0.7417391304347827,0.7656521739130434,0.02391304347826073,37,True
632,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7530072180904522,0.014987187502224941,0.7417391304347827,0.7565217391304347,0.014782608695652066,32,True
633,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7556973446629093,0.017677314074681982,0.7417391304347827,0.7595652173913043,0.01782608695652166,36,True
634,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7465250924462489,0.008505061858021579,0.7417391304347827,0.7504347826086957,0.008695652173912993,35,True
635,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7507933011314146,0.012773270543187332,0.7417391304347827,0.7543478260869566,0.012608695652173929,40,True
636,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7526609143969104,0.014640883808683114,0.7417391304347827,0.7560869565217393,0.014347826086956617,33,True
637,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7527329392059782,0.014712908617750875,0.7417391304347827,0.7569565217391306,0.01521739130434796,34,True
638,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7504696758406745,0.012449645252447183,0.7417391304347827,0.7539130434782608,0.012173913043478146,33,True
639,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7431706691542435,0.0051506385660161635,0.7417391304347827,0.7469565217391304,0.005217391304347729,37,True
640,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7560070203379736,0.01798698974974633,0.7417391304347827,0.7595652173913044,0.01782608695652177,35,True
641,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7512077831051289,0.01318775251690163,0.7417391304347827,0.7552173913043477,0.01347826086956505,35,True
642,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7460077309006096,0.007987700312382273,0.7417391304347827,0.75,0.008260869565217321,37,True
643,20260822,228,2,213,True,True,True,True,True,0.7380200305882273,0.7550422973549606,0.01702226676673335,0.7417391304347827,0.758695652173913,0.016956521739130315,32,True
644,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7491240673209513,0.011104036732723976,0.7417391304347827,0.7526086956521738,0.01086956521739113,35,True
645,20260822,228,2,211,True,True,True,True,True,0.7380200305882273,0.7504159377707369,0.012395907182509602,0.7417391304347827,0.7534782608695652,0.011739130434782474,39,True
646,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7479406002523933,0.00992056966416599,0.7417391304347827,0.7517391304347826,0.009999999999999898,32,True
647,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7498252518199751,0.011805221231747764,0.7417391304347827,0.7534782608695653,0.011739130434782585,33,True
648,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7395612136688656,0.0015411830806383309,0.7417391304347827,0.7434782608695653,0.0017391304347825765,34,True
649,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7511378480249391,0.01311781743671181,0.7417391304347827,0.7547826086956522,0.01304347826086949,37,True
650,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7539505628467859,0.01593053225855856,0.7417391304347827,0.7569565217391303,0.015217391304347627,35,True
651,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7468976884085028,0.008877657820275497,0.7417391304347827,0.7508695652173912,0.009130434782608554,36,True
652,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7452375127303668,0.007217482142139464,0.7417391304347827,0.7491304347826088,0.007391304347826089,38,True
653,20260822,228,2,195,True,True,True,True,True,0.7380200305882273,0.7529533713215831,0.014933340733355838,0.7417391304347827,0.7565217391304345,0.014782608695651844,35,True
654,20260822,228,2,197,True,True,True,True,True,0.7380200305882273,0.7567765541046504,0.018756523516423096,0.7417391304347827,0.76,0.01826086956521733,32,True
655,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.757873415075593,0.019853384487365733,0.7417391304347827,0.761304347826087,0.019565217391304346,34,True
656,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.74369349065713,0.00567346006890268,0.7417391304347827,0.7478260869565218,0.006086956521739073,36,True
657,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7570788746101236,0.019058844021896282,0.7417391304347827,0.7604347826086958,0.018695652173913113,35,True
658,20260822,228,2,197,True,True,True,True,True,0.7380200305882273,0.7440946570066111,0.006074626418383855,0.7417391304347827,0.7473913043478263,0.005652173913043623,37,True
659,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7455801879054483,0.007560157317221039,0.7417391304347827,0.7491304347826088,0.007391304347826089,37,True
660,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.75668122634448,0.01866119575625269,0.7417391304347827,0.7595652173913043,0.01782608695652166,33,True
661,20260822,228,2,213,True,True,True,True,True,0.7380200305882273,0.7585905890943054,0.02057055850607814,0.7417391304347827,0.762608695652174,0.02086956521739136,35,True
662,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7540218330764472,0.01600180248821992,0.7417391304347827,0.757391304347826,0.0156521739130433,37,True
663,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.7449282250992171,0.006908194510989785,0.7417391304347827,0.7486956521739131,0.006956521739130417,34,True
664,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7517275842958397,0.013707553707612452,0.7417391304347827,0.7556521739130436,0.013913043478260945,39,True
665,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7542275344541141,0.016207503865886763,0.7417391304347827,0.7578260869565218,0.016086956521739082,36,True
666,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7479949429132707,0.009974912325043439,0.7417391304347827,0.7526086956521738,0.01086956521739113,34,True
667,20260822,228,2,198,True,True,True,True,True,0.7380200305882273,0.7566404763379903,0.01862044574976296,0.7417391304347827,0.76,0.01826086956521733,34,True
668,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7547919410529526,0.01677191046472526,0.7417391304347827,0.7582608695652173,0.016521739130434643,35,True
669,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7531341704183769,0.015114139830149642,0.7417391304347827,0.7569565217391306,0.01521739130434796,35,True
670,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7522185394454389,0.014198508857211634,0.7417391304347827,0.7560869565217392,0.014347826086956506,35,True
671,20260822,228,2,213,True,True,True,True,True,0.7380200305882273,0.7529886586606811,0.014968628072453805,0.7417391304347827,0.7569565217391304,0.015217391304347738,36,True
672,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7567133498094248,0.018693319221197546,0.7417391304347827,0.76,0.01826086956521733,35,True
673,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7538899355145783,0.015869904926350986,0.7417391304347827,0.7569565217391304,0.015217391304347738,35,True
674,20260822,228,2,199,True,True,True,True,True,0.7380200305882273,0.7476907183261357,0.009670687737908357,0.7417391304347827,0.7517391304347826,0.009999999999999898,33,True
675,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7497929673069982,0.011772936718770888,0.7417391304347827,0.7534782608695653,0.011739130434782585,32,True
676,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7505940074385514,0.012573976850324131,0.7417391304347827,0.7543478260869566,0.012608695652173929,37,True
677,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7548400354076124,0.01682000481938506,0.7417391304347827,0.7578260869565218,0.016086956521739082,35,True
678,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7467742033566648,0.008754172768437485,0.7417391304347827,0.7508695652173912,0.009130434782608554,34,True
679,20260822,228,2,205,True,True,True,True,True,0.7380200305882273,0.7619401083040027,0.023920077715775423,0.7417391304347827,0.7652173913043477,0.02347826086956506,32,True
680,20260822,228,2,210,True,True,True,True,True,0.7380200305882273,0.7478711286293249,0.009851098041097628,0.7417391304347827,0.7517391304347827,0.010000000000000009,35,True
681,20260822,228,2,200,True,True,True,True,True,0.7380200305882273,0.7518574138515914,0.013837383263364145,0.7417391304347827,0.7552173913043478,0.013478260869565162,39,True
682,20260822,228,2,202,True,True,True,True,True,0.7380200305882273,0.7508475593492664,0.012827528761039098,0.7417391304347827,0.7547826086956522,0.01304347826086949,35,True
683,20260822,228,2,203,True,True,True,True,True,0.7380200305882273,0.7551366704779471,0.017116639889719787,0.7417391304347827,0.7591304347826088,0.017391304347826098,34,True
684,20260822,228,2,201,True,True,True,True,True,0.7380200305882273,0.7490036537130905,0.010983623124863229,0.7417391304347827,0.7530434782608696,0.011304347826086913,34,True
685,20260822,228,2,208,True,True,True,True,True,0.7380200305882273,0.752838604165993,0.014818573577765726,0.7417391304347827,0.7565217391304349,0.014782608695652177,35,True
686,20260822,228,2,213,True,True,True,True,True,0.7380200305882273,0.7539683517892832,0.015948321201055937,0.7417391304347827,0.7578260869565218,0.016086956521739082,35,True
687,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.7572345373680973,0.019214506779870022,0.7417391304347827,0.7608695652173914,0.019130434782608674,37,True
688,20260822,228,2,212,True,True,True,True,True,0.7380200305882273,0.7556385920284726,0.017618561440245317,0.7417391304347827,0.76,0.01826086956521733,34,True
689,20260822,228,2,206,True,True,True,True,True,0.7380200305882273,0.743942477723095,0.00592244713486767,0.7417391304347827,0.7482608695652173,0.006521739130434634,36,True
690,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7470648438877311,0.009044813299503796,0.7417391304347827,0.7508695652173911,0.009130434782608443,34,True
691,20260822,228,2,214,True,True,True,True,True,0.7380200305882273,0.7549728370589229,0.016952806470695636,0.7417391304347827,0.7578260869565218,0.016086956521739082,34,True
692,20260822,228,2,204,True,True,True,True,True,0.7380200305882273,0.7526152939730062,0.0145952633847789,0.7417391304347827,0.7565217391304347,0.014782608695652066,37,True
693,20260822,228,2,195,True,True,True,True,True,0.7380200305882273,0.7484779474047347,0.010457916816507429,0.7417391304347827,0.7521739130434782,0.01043478260869557,34,True
694,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7486135275838244,0.010593496995597085,0.7417391304347827,0.7517391304347826,0.009999999999999898,34,True
695,20260822,228,2,209,True,True,True,True,True,0.7380200305882273,0.7515496441891188,0.013529613600891555,0.7417391304347827,0.7547826086956523,0.013043478260869601,35,True
696,20260822,228,2,215,True,True,True,True,True,0.7380200305882273,0.7493637368863534,0.011343706298126088,0.7417391304347827,0.7534782608695653,0.011739130434782585,34,True
697,20260822,228,2,207,True,True,True,True,True,0.7380200305882273,0.7490552889299207,0.011035258341693388,0.7417391304347827,0.752608695652174,0.010869565217391353,39,True
