bootstrap_rep,n_rows,macro_f1_M,macro_f1_M_plus_G,delta_macro_f1_G_given_M,balanced_accuracy_M,balanced_accuracy_M_plus_G,delta_balanced_accuracy_G_given_M
4860,2299,0.3079644015872746,0.34399724788767194,0.036032846300397325,0.3097496706192358,0.3436846728151076,0.03393500219587181
4861,2300,0.27167038374215924,0.291928755993611,0.020258372251451773,0.2704347826086956,0.29043478260869565,0.020000000000000073
4862,2300,0.2902878355230499,0.314325460489428,0.024037624966378124,0.28913043478260875,0.3134782608695652,0.02434782608695646
4863,2302,0.30832907372899976,0.32486302924388033,0.01653395551488057,0.31023870417732313,0.3245183290707588,0.01427962489343565
4864,2300,0.29520062874829867,0.33673311324233984,0.04153248449404118,0.2978260869565217,0.3373913043478261,0.03956521739130442
4865,2300,0.2587201629350829,0.29816061839158353,0.039440455456500656,0.2608695652173913,0.29826086956521736,0.03739130434782606
4866,2299,0.3043687177329952,0.3139477382064556,0.009579020473460431,0.3053886693017128,0.31235397452788755,0.006965305226174723
4867,2302,0.3003181598145704,0.32155943381782065,0.021241274003250266,0.3022762148337596,0.32048593350383636,0.018209718670076758
4868,2299,0.2914386312508793,0.3234737668025597,0.03203513555168036,0.2919191919191919,0.32323671497584544,0.03131752305665353
4869,2299,0.2781487428952552,0.31151958305646793,0.03337084016121272,0.28105401844532285,0.31369784804567413,0.03264382960035128
4870,2301,0.28223356954905343,0.31295008283139625,0.030716513282342817,0.2833275936289282,0.3133103745157125,0.0299827808867843
4871,2302,0.28329568442814046,0.3270440027065878,0.04374831827844733,0.28544757033248086,0.32625745950554136,0.0408098891730605
4872,2301,0.2772948747276506,0.3070568599463383,0.029761985218687725,0.2776754197158847,0.3076323719328454,0.02995695221696071
4873,2300,0.28817314100643854,0.31058921236155823,0.022416071355119693,0.28913043478260875,0.3086956521739131,0.019565217391304346
4874,2300,0.27153102935280116,0.3110761410426733,0.039545111689872126,0.2717391304347826,0.31086956521739134,0.03913043478260875
4875,2302,0.30010337994305514,0.3226984188904554,0.02259503894740028,0.3053282182438193,0.3244160272804774,0.019087809036658132
4876,2302,0.3030301337973355,0.3220895227891273,0.01905938899179177,0.3066581415174766,0.3235549872122762,0.0168968456947996
4877,2301,0.3016095858376156,0.31227144315432864,0.010661857316713041,0.3059061558329746,0.31414119672836854,0.008235040895393952
4878,2300,0.3133721342759672,0.31887540075075427,0.00550326647478705,0.31347826086956526,0.31782608695652176,0.004347826086956497
4879,2302,0.29590229525352163,0.32087827289982945,0.024975977646307823,0.2984313725490196,0.32364876385336744,0.025217391304347858
4880,2301,0.2932284566307023,0.31224378267845593,0.019015326047753633,0.2950408953938872,0.313280241067585,0.018239345673697782
4881,2300,0.29505017974175385,0.33831098690997513,0.04326080716822128,0.29347826086956524,0.33565217391304353,0.042173913043478284
4882,2301,0.30990841936383406,0.33008412865293923,0.02017570928910517,0.309427464485579,0.330262591476539,0.020835126990960018
4883,2299,0.28683447294652986,0.2997905462849205,0.012956073338390661,0.2871277997364954,0.29889767237593323,0.01176987263943785
4884,2300,0.29261935579015846,0.3130661623213377,0.02044680653117925,0.2947826086956522,0.3126086956521739,0.017826086956521714
4885,2299,0.29610689319426164,0.3184307892982751,0.022323896104013474,0.2962274923144488,0.31713219148001753,0.020904699165568752
4886,2300,0.3041581663559757,0.33379997715998827,0.02964181080401257,0.3060869565217392,0.3352173913043479,0.02913043478260874
4887,2299,0.2884910149703125,0.31503935654467846,0.026548341574365975,0.2884453227931489,0.3163153271848924,0.02787000439174353
4888,2298,0.3107153229255465,0.3237319683488086,0.013016645423262085,0.3112244897959183,0.32394853593611367,0.012724046140195344
4889,2301,0.3063767958283354,0.32948496252549936,0.02310816669716398,0.30895824365045205,0.32979337064141206,0.020835126990960018
4890,2299,0.3149136022903826,0.33668695320395803,0.021773350913575407,0.3167105841018884,0.3375977162933685,0.020887132191480084
4891,2299,0.29491005085907235,0.316174992287884,0.021264941428811635,0.2958102766798419,0.3153974527887572,0.019587176108915305
4892,2299,0.2793916327846188,0.31589275883180257,0.03650112604718375,0.28237154150197624,0.3176372419850681,0.035265700483091855
4893,2301,0.30016137117437064,0.31079198082417236,0.010630609649801726,0.301562634524322,0.3115411106328024,0.00997847610848035
4894,2299,0.2828332128518183,0.30796905825879595,0.025135845406977664,0.2823451910408432,0.30802810715854195,0.02568291611769874
4895,2301,0.3001472378315774,0.33554319492781437,0.035395957096236996,0.29853637537666816,0.33374515712440805,0.03520878174773989
4896,2302,0.2982529556825322,0.3228344175256789,0.02458146184314669,0.29790281329923274,0.3187297527706735,0.020826939471440764
4897,2298,0.2901923262238588,0.3216766431492412,0.031484316925382394,0.2903549245785271,0.3230612244897959,0.03270629991126883
4898,2300,0.2822899403112643,0.3308733954702811,0.0485834551590168,0.2808695652173913,0.32913043478260867,0.04826086956521736
4899,2302,0.28323165594440275,0.29626243033093713,0.013030774386534383,0.2853452685421995,0.2966496163682865,0.011304347826087024
4900,2300,0.2849897151919767,0.3076149153746128,0.022625200182636085,0.28739130434782606,0.30913043478260877,0.021739130434782705
4901,2299,0.29980008336184016,0.3001305833330563,0.00033049997121614716,0.2992446201141853,0.30014053579270966,0.0008959156785243727
4902,2299,0.2773010323731244,0.30320893795665266,0.025907905583528235,0.27795344751866496,0.30233201581027663,0.02437856829161167
4903,2302,0.30600667264589615,0.32594003404195687,0.019933361396060723,0.3066751918158568,0.32665814151747663,0.019982949701619845
4904,2303,0.29964458412887196,0.3371516334399779,0.03750704931110593,0.3013718868720979,0.3378809624314057,0.03650907555930777
4905,2299,0.28789255911363953,0.32434493924498076,0.03645238013134122,0.2866447079490558,0.3236495388669302,0.03700483091787443
4906,2300,0.3172055914095595,0.32497346686181344,0.007767875452253936,0.3160869565217391,0.32434782608695656,0.008260869565217432
4907,2300,0.2956485876783951,0.3134245431768905,0.01777595549849542,0.2973913043478261,0.3139130434782609,0.016521739130434754
4908,2299,0.3154103057946156,0.33219773969822997,0.01678743390361437,0.3193192797540624,0.33371980676328505,0.014400527009222674
4909,2299,0.2970475156130015,0.3127779808612823,0.015730465248280756,0.29712340799297327,0.3110540184453228,0.013930610452349557
4910,2303,0.2833096208527142,0.3025390519214675,0.0192294310687533,0.2841325453777966,0.30231743351625157,0.01818488813845498
4911,2303,0.29693135551488614,0.3106226098576238,0.013691254342737658,0.29615449556775014,0.31008020261713803,0.013925707049387892
4912,2300,0.2943877998231347,0.3055934362514127,0.011205636428278043,0.2947826086956522,0.3039130434782608,0.00913043478260861
4913,2300,0.3033881648042434,0.3069155975103109,0.0035274327060674793,0.30521739130434783,0.3086956521739131,0.003478260869565264
4914,2300,0.30438928565162643,0.3321247173258954,0.02773543167426895,0.3056521739130435,0.33304347826086955,0.02739130434782605
4915,2300,0.31602076688655695,0.3215645338987929,0.005543767012235967,0.3160869565217391,0.3195652173913044,0.003478260869565264
4916,2300,0.29331647892842844,0.3232530211458027,0.02993654221737424,0.29782608695652174,0.3260869565217392,0.02826086956521745
4917,2297,0.2793998187007813,0.31332251128298905,0.03392269258220776,0.2825907664724339,0.31495293590318246,0.032362169430748544
4918,2301,0.27759988439746763,0.3119078995984732,0.03430801520100557,0.277705553164012,0.3115927679724494,0.03388721480843737
4919,2300,0.28980405820442223,0.315579477810764,0.025775419606341776,0.29173913043478256,0.3165217391304348,0.024782608695652242
4920,2299,0.2951196673278958,0.3240142806951723,0.0288946133672765,0.29798418972332014,0.3275933245498463,0.029609134826526162
4921,2300,0.29180409523019585,0.3161989690095063,0.024394873779310433,0.29260869565217396,0.31478260869565217,0.02217391304347821
4922,2300,0.3155509715441541,0.33426125089733466,0.018710279353180537,0.31739130434782614,0.3347826086956522,0.017391304347826042
4923,2301,0.30125612835175053,0.3332126303457516,0.031956501994001074,0.30290572535514415,0.33460180800688766,0.03169608265174351
4924,2301,0.3006836868503828,0.32541478796531803,0.024731101114935206,0.30111924235901855,0.32542832544123973,0.024309083082221183
4925,2300,0.29776810395931985,0.3157479058784592,0.017979801919139338,0.2991304347826087,0.31565217391304345,0.016521739130434754
4926,2300,0.2907706973900329,0.32018445875600393,0.029413761365971014,0.2891304347826087,0.3178260869565217,0.02869565217391301
4927,2297,0.2938099439094607,0.3180698276507037,0.024259883741242994,0.29568803227252355,0.31890632003585834,0.02321828776333479
4928,2298,0.2875103950256436,0.3016531307520637,0.014142735726420108,0.28677905944986687,0.3020585625554569,0.015279503105590009
4929,2301,0.280866205188525,0.31150004050118496,0.03063383531265995,0.2811536805854498,0.3093887214808438,0.02823504089539397
4930,2299,0.29717186051877637,0.3379056086037556,0.04073374808497926,0.29888449714536675,0.3380456741326306,0.039161176987263846
4931,2301,0.29517229290295216,0.31601438276126365,0.020842089858311486,0.2942014636246233,0.31287128712871287,0.018669823504089578
4932,2299,0.29298012446066946,0.3268520692477754,0.03387194478710592,0.2944971453667105,0.32758014931927976,0.033083003952569245
4933,2302,0.30228239341850066,0.3376401749457847,0.03535778152728403,0.3041005967604433,0.33883205456095483,0.03473145780051151
4934,2300,0.27862137836073175,0.3092768972021016,0.030655518841369855,0.2791304347826086,0.30869565217391304,0.02956521739130441
4935,2300,0.31551026142335603,0.3316990573411553,0.01618879591779926,0.31739130434782614,0.33391304347826084,0.0165217391304347
4936,2301,0.2910167871079347,0.3191105474288176,0.0280937603208829,0.2907705553164013,0.31724924666379684,0.026478691347395555
4937,2300,0.313485938398659,0.32654902098440003,0.013063082585741015,0.31347826086956526,0.3278260869565217,0.01434782608695645
4938,2299,0.3068713026594753,0.32910264281144136,0.02223134015196604,0.312340799297321,0.33279754062362754,0.020456741326306538
4939,2299,0.29808067759230683,0.3369349637491447,0.03885428615683789,0.30277558190601667,0.3384848484848485,0.03570926657883183
4940,2301,0.29785515562346865,0.3202321806483572,0.02237702502488853,0.303331898407232,0.3224192854068016,0.019087386999569578
4941,2299,0.3038722358533912,0.328453717357821,0.024581481504429792,0.3058102766798419,0.3288625384277558,0.023052261747913916
4942,2301,0.30848359330640573,0.3364481360127682,0.02796454270636245,0.3119931123547138,0.33762376237623754,0.02563065002152376
4943,2300,0.3016309870189429,0.3292124454762006,0.02758145845725768,0.30434782608695654,0.33217391304347826,0.027826086956521723
4944,2299,0.29312812589253595,0.3319349848792166,0.038806858986680626,0.29274044795783927,0.33148440931049633,0.038743961352657064
4945,2299,0.29495797495338505,0.32327230507745797,0.028314330124072917,0.2953623188405797,0.32238032498902064,0.027018006148440965
4946,2301,0.3029476873679409,0.3227439176079233,0.019796230239982393,0.302866982350409,0.3232888506241929,0.020421868273783894
4947,2300,0.28880522623453236,0.3104586225029587,0.021653396268426328,0.2895652173913043,0.3086956521739131,0.019130434782608785
4948,2299,0.30086494434266053,0.3138683494666955,0.013003405124034972,0.3027536231884058,0.31583223539745287,0.013078612209047047
4949,2302,0.31747078959539005,0.33520314934419143,0.017732359748801385,0.31971867007672633,0.3358226768968457,0.016104006820119365
4950,2300,0.28904597692052164,0.30510528969336964,0.016059312772848,0.2900000000000001,0.30521739130434783,0.015217391304347738
4951,2298,0.29827218851167525,0.31210125413874773,0.013829065627072479,0.2985714285714286,0.311659272404614,0.013087843833185397
4952,2302,0.27483714642939433,0.3025297150580339,0.027692568628639558,0.2762574595055413,0.30224211423699915,0.025984654731457835
4953,2302,0.30079999076466424,0.3295909495136154,0.028790958748951156,0.3041005967604433,0.3309889173060529,0.02688832054560958
4954,2299,0.29174675464107,0.3193889156742132,0.027642161033143153,0.29189723320158106,0.3188801054018445,0.026982872200263464
4955,2296,0.30176067693743486,0.33574737696231793,0.033986700024883076,0.3009963768115942,0.33605072463768115,0.03505434782608696
4956,2301,0.298940636900226,0.3299931760900491,0.031052539189823092,0.2994188549289712,0.3298191993112355,0.0304003443822643
4957,2298,0.2974301205993369,0.3253680943358257,0.02793797373648882,0.2963886424134871,0.3243389529724934,0.027950310559006264
4958,2303,0.286723410985899,0.2949560718896938,0.00823266090379482,0.290067539046011,0.29571971295905447,0.005652173913043457
4959,2300,0.30290148787252025,0.3197304696427222,0.01682898177020198,0.3060869565217392,0.32130434782608697,0.015217391304347794
4960,2299,0.28117362163490806,0.30858839201539695,0.027414770380488895,0.2823451910408432,0.30888449714536675,0.02653930610452354
4961,2301,0.27631886908391323,0.29948564809730277,0.023166779013389538,0.2824408092983211,0.30154972018941023,0.019108910891089126
4962,2304,0.286770781547885,0.3124536636135128,0.0256828820656278,0.28864548494983283,0.3128929765886288,0.02424749163879597
4963,2301,0.28512809629187646,0.3009254353253037,0.015797339033427227,0.2859578131726216,0.30201033146792944,0.01605251829530785
4964,2302,0.2922526907675045,0.3166931346705146,0.02444044390301009,0.293614663256607,0.3166155157715259,0.0230008525149189
4965,2299,0.28981748899434356,0.3074292303097998,0.01761174131545623,0.28929732103645145,0.30586297760210807,0.016565656565656617
4966,2300,0.2881957316587877,0.31514729420218157,0.02695156254339387,0.28782608695652173,0.3143478260869566,0.026521739130434874
4967,2301,0.31334513235981126,0.33984875328061126,0.026503620920799997,0.31290572535514416,0.3381145071028842,0.02520878174774005
4968,2301,0.2925789355121439,0.32464588483001444,0.03206694931787052,0.29200172191132157,0.3219888075764098,0.02998708566508823
4969,2299,0.2848579137205528,0.3190688103999059,0.03421089667935312,0.2866578831796223,0.3188537549407115,0.03219587176108918
4970,2298,0.2920694628317914,0.3285836824719585,0.0365142196401671,0.2946583850931677,0.3290417036379769,0.034383318544809194
4971,2301,0.30390078387110203,0.32097518889822113,0.0170744050271191,0.3055703831252691,0.3216272061988807,0.016056823073611615
4972,2298,0.3025392362104719,0.32183267883793804,0.01929344262746613,0.302963620230701,0.32301685891748005,0.02005323868677905
4973,2300,0.3078743991896033,0.3247693697465103,0.016894970556906974,0.31,0.32434782608695656,0.014347826086956561
4974,2298,0.3022772054476404,0.3246427149755493,0.02236550952790889,0.3042502218278616,0.3290594498669033,0.024809228039041675
4975,2299,0.3056325063952549,0.318213297642029,0.012580791246774081,0.30974088713219144,0.32019323671497585,0.010452349582784404
4976,2303,0.30860021971485,0.3234691045246253,0.014868884809775273,0.31261291684254966,0.3246981848881385,0.012085268045588848
4977,2300,0.2962986838073337,0.3253516996400203,0.0290530158326866,0.29739130434782607,0.3269565217391305,0.02956521739130441
4978,2299,0.30061229805628215,0.3238051771436693,0.023192879087387153,0.30193236714975846,0.3250197628458498,0.023087395696091362
4979,2300,0.2949583420303146,0.32401878341546886,0.029060441385154234,0.29695652173913045,0.3269565217391304,0.02999999999999997
4980,2301,0.2963493910425374,0.3276291552633009,0.031279764220763506,0.29767111493758075,0.32851485148514853,0.03084373654756778
4981,2299,0.2962912143464601,0.32172440587097667,0.025433191524516563,0.29883618796662276,0.32018884497145367,0.02135265700483091
4982,2299,0.294971657149506,0.3128517872157834,0.017880130066277367,0.29537549407114627,0.3119279754062363,0.01655248133509002
4983,2299,0.3001984495631174,0.3265710783825781,0.026372628819460675,0.30148001756697407,0.32890645586297756,0.027426438296003497
4984,2300,0.30600412681452055,0.3359153409155073,0.02991121410098674,0.3056521739130435,0.33391304347826084,0.02826086956521734
4985,2300,0.2996725541105276,0.3285098705138957,0.028837316403368063,0.2995652173913043,0.3265217391304348,0.02695652173913049
4986,2300,0.31420069642917015,0.34392883377822836,0.029728137349058215,0.31521739130434784,0.34434782608695647,0.029130434782608627
4987,2298,0.2903977871193742,0.31014626170348697,0.019748474584112774,0.2911180124223602,0.30863354037267077,0.017515527950310583
4988,2299,0.3062172296279694,0.33346899091036514,0.02725176128239576,0.30627580149319283,0.33501097935880536,0.028735177865612527
4989,2302,0.29499115490395894,0.3110009643847463,0.01600980948078734,0.29717817561807325,0.3123785166240409,0.015200341005967677
4990,2302,0.29108842052756584,0.3218165086358785,0.03072808810831268,0.29011082693947143,0.3226427962489343,0.032531969309462894
4991,2300,0.30527150171881834,0.329734390101258,0.02446288838243965,0.3060869565217392,0.32956521739130434,0.02347826086956517
4992,2299,0.27900639263477955,0.314567009194367,0.03556061655958742,0.2775757575757576,0.314580588493632,0.03700483091787443
4993,2302,0.28741756591116957,0.30937745298754615,0.021959887076376583,0.2871184995737426,0.30746803069053713,0.02034953111679455
4994,2302,0.28324103350758995,0.31619855782121215,0.0329575243136222,0.2849616368286445,0.31535379369138955,0.030392156862745046
4995,2300,0.28407959025576074,0.31324786958815604,0.029168279332395297,0.2830434782608696,0.31217391304347825,0.029130434782608627
4996,2299,0.28131983023401624,0.30606233716374037,0.02474250692972413,0.28101888449714535,0.30497584541062794,0.023956960913482594
4997,2301,0.3098459359453481,0.3377026558720014,0.027856719926653284,0.3102798105897547,0.3372234179939733,0.02694360740421864
4998,2301,0.2872510480656692,0.31363680661988175,0.026385758554212546,0.2855144210073181,0.31244080929832113,0.026926388291003023
4999,2299,0.28690594351660936,0.3173478425668166,0.030441899050207222,0.2875318401405358,0.31799297321036446,0.030461133069828672
5000,2299,0.2874381898975064,0.3181858303324887,0.030747640434982293,0.2875450153711024,0.3175801493192798,0.030035133948177417
5001,2299,0.2885213999042255,0.30891985919592135,0.02039845929169587,0.29019762845849806,0.30891523935002196,0.018717610891523906
5002,2299,0.29177311664677563,0.3109985175285349,0.01922540088175928,0.2940535792709706,0.31321036451471235,0.01915678524374176
5003,2297,0.2897349105817249,0.31014308103941723,0.02040817045769233,0.29045719408337073,0.309273868220529,0.018816674137158262
5004,2299,0.2905001891496244,0.3091203007569222,0.018620111607297818,0.2932147562582345,0.3115063680281072,0.018291611769872707
5005,2301,0.27969709198475495,0.30249789276292843,0.02280080077817348,0.28334050796383986,0.30506241928540684,0.021721911321566978
5006,2300,0.3155941275610574,0.34000514899600487,0.024411021434947444,0.31565217391304345,0.3404347826086957,0.024782608695652242
5007,2298,0.2871164206411084,0.3191205529093958,0.032004132268287355,0.2881543921916592,0.31952085181898854,0.03136645962732931
5008,2300,0.2916802005925699,0.3189369620904235,0.02725676149785361,0.29478260869565215,0.31869565217391305,0.023913043478260898
5009,2300,0.2895843346765881,0.31735495210056397,0.027770617423975852,0.288695652173913,0.31652173913043474,0.027826086956521723
5010,2301,0.2937523970148274,0.3232012669067734,0.029448869891946006,0.29333620318553594,0.32330606973740855,0.029969866551872615
5011,2298,0.28536821604510204,0.3130244576101372,0.027656241565035156,0.28689440993788823,0.3143478260869565,0.027453416149068266
5012,2301,0.31350265456195714,0.3286876906246143,0.015185036062657142,0.3124278949634094,0.32588032716315113,0.013452432199741737
5013,2300,0.30203162873744527,0.31087674238870827,0.008845113651263004,0.3073913043478261,0.3139130434782608,0.006521739130434745
5014,2302,0.28650181412807724,0.31977850455380535,0.03327669042572812,0.28841432225063934,0.3200852514919011,0.03167092924126175
5015,2299,0.28628085882512166,0.31409533927815414,0.027814480453032475,0.28448836187966625,0.31060606060606066,0.02611769872639441
5016,2299,0.30870751173074995,0.32503203349863236,0.016324521767882405,0.30931927975406237,0.32458498023715415,0.015265700483091782
5017,2301,0.3109268201932669,0.32366876226106456,0.012741942067797662,0.3085277658200603,0.3211235471373225,0.012595781317262189
5018,2302,0.3031377872372763,0.3173953578245003,0.014257570587223989,0.3044842284739983,0.31921568627450986,0.01473145780051155
5019,2301,0.3062650943250808,0.33094680553286177,0.024681711207780954,0.3098148945329316,0.33368489022815323,0.023869995695221635
5020,2300,0.2773061103243915,0.2989877366055071,0.021681626281115585,0.2752173913043478,0.29826086956521747,0.023043478260869665
5021,2300,0.3016147927498398,0.32183919933204075,0.020224406582200927,0.3030434782608696,0.32086956521739124,0.01782608695652166
5022,2300,0.3024778614455023,0.3337197483631023,0.031241886917599992,0.3030434782608697,0.33217391304347826,0.029130434782608572
5023,2299,0.3072679279163535,0.3191820883010095,0.011914160384656036,0.30886693017127803,0.3193148880105402,0.010447957839262167
5024,2297,0.28538683016295885,0.3077591710608705,0.022372340897911625,0.2864096817570596,0.3069789332138054,0.02056925145674582
5025,2298,0.29551578094811193,0.33059901388947127,0.035083232941359344,0.2986069210292813,0.3303992901508429,0.03179236912156158
5026,2301,0.2872885090460306,0.31520412526867814,0.027915616222647543,0.285940594059406,0.31372363323288843,0.02778303917348246
5027,2302,0.2941358580505591,0.31844580246116977,0.024309944410610684,0.2974850809889173,0.3217817561807332,0.024296675191815886
5028,2302,0.2979744711275411,0.31711610180043226,0.019141630672891152,0.2966410912190964,0.31749360613810745,0.020852514919011078
5029,2300,0.29782315208532734,0.3317930769235613,0.03396992483823397,0.2995652173913043,0.3321739130434782,0.03260869565217389
5030,2300,0.2774931786445376,0.30627609671886286,0.02878291807432526,0.2791304347826087,0.30695652173913046,0.02782608695652178
5031,2298,0.32041874845432267,0.3462051395723895,0.025786391118066854,0.32033717834960074,0.3421916592724046,0.021854480922803843
5032,2300,0.29739712999809303,0.31699473987794485,0.01959760987985182,0.30347826086956525,0.32086956521739124,0.017391304347825987
5033,2300,0.30144140660187835,0.32974631395505943,0.028304907353181086,0.3026086956521739,0.32782608695652177,0.025217391304347858
5034,2299,0.29307423971196334,0.32011889387653525,0.027044654164571913,0.29403162055335963,0.3188581466842336,0.024826526130873994
5035,2301,0.31785422605904573,0.34562768213765216,0.02777345607860643,0.32285837279380114,0.3480413258717176,0.02518295307791646
5036,2302,0.31437033258833824,0.3223301868898634,0.007959854301525182,0.31402387041773233,0.3222165387894288,0.008192668371696465
5037,2301,0.2995424094992879,0.31755316707588493,0.018010757576597036,0.2993930262591477,0.3167326732673268,0.017339647008179082
5038,2301,0.3038891818599864,0.32564407288173775,0.02175489102175132,0.30552303056392605,0.3241885492897116,0.018665518725785535
5039,2300,0.3008592231967461,0.3245848551010687,0.02372563190432264,0.3043478260869565,0.32826086956521744,0.023913043478260954
5040,2302,0.3035743666983046,0.33362753919747373,0.030053172499169112,0.305771526001705,0.33529411764705885,0.02952259164535387
5041,2299,0.28059932227623835,0.32428567548633513,0.043686353210096784,0.2814844093104963,0.32500219587176105,0.04351778656126476
5042,2299,0.3049626947609189,0.3256885412106952,0.020725846449776264,0.30577514273166445,0.323645147123408,0.01787000439174352
5043,2300,0.29550989496264024,0.3186734640909138,0.023163569128273553,0.29869565217391303,0.32347826086956516,0.02478260869565213
5044,2302,0.2800499326017746,0.3070570619188052,0.027007129317030643,0.28369138959931794,0.3083887468030691,0.024697357203751158
5045,2299,0.2848850668903047,0.32118902304742514,0.036303956157120454,0.2858014931927976,0.3227931488801054,0.036991655687307834
5046,2301,0.31167182577201763,0.330529698211876,0.01885787243985837,0.3155273353422299,0.33026689625484285,0.01473956091261297
5047,2302,0.31787773233785643,0.3335909133383216,0.01571318100046515,0.3188320545609548,0.3353111679454391,0.016479113384484267
5048,2301,0.2831359669627418,0.3155449816798588,0.03240901471711699,0.2842488161859664,0.3168144640551012,0.032565647869134795
5049,2300,0.3020288645310028,0.31433214442665475,0.012303279895651942,0.30260869565217396,0.3139130434782609,0.011304347826086913
5050,2301,0.2906011798884121,0.3194911422722396,0.028889962383827517,0.2906887645286268,0.3210977184674989,0.030408953938872108
5051,2302,0.28195334869653477,0.30396339426794206,0.02201004557140729,0.2831969309462915,0.30530264279624897,0.022105711849957466
5052,2300,0.29870756248699937,0.33501618475714134,0.03630862227014198,0.3,0.3369565217391305,0.0369565217391305
5053,2297,0.2597886201368672,0.29574081878945846,0.03595219865259125,0.26003585835948007,0.29451815329448683,0.03448229493500676
5054,2300,0.29357333834185484,0.3305476813464871,0.03697434300463226,0.2947826086956522,0.33260869565217394,0.03782608695652173
5055,2299,0.2862351307962271,0.3082388035647675,0.022003672768540428,0.28578392621870885,0.3071190162494511,0.021335090030742243
5056,2300,0.2851125185637656,0.3244904134813934,0.039377894917627776,0.2847826086956521,0.3243478260869565,0.03956521739130442
5057,2299,0.296411147281672,0.3158730306254352,0.019461883343763198,0.30018445322793147,0.3171629336846728,0.01697848045674133
5058,2300,0.284862885486024,0.3270232271609971,0.04216034167497307,0.28608695652173916,0.328695652173913,0.042608695652173845
5059,2301,0.2822436678614814,0.29987360393817436,0.017629936076692942,0.2815798536375377,0.2976452862677572,0.016065432630219534
5060,2300,0.2881537411851099,0.3313579923457346,0.04320425116062471,0.2908695652173913,0.33391304347826084,0.04304347826086952
5061,2301,0.3046409981690483,0.32898795937100844,0.024346961201960116,0.30722772277227717,0.32895824365045195,0.021730520878174786
5062,2303,0.2963937914140672,0.31947608897252416,0.023082297558456977,0.2974081891093288,0.32121992401857324,0.02381173490924443
5063,2300,0.29009579029055854,0.2980974940523277,0.008001703761769174,0.29173913043478267,0.2978260869565218,0.006086956521739129
5064,2301,0.3031376919523735,0.33256119329447936,0.029423501342105862,0.30287128712871286,0.33068015497201897,0.027808867843306107
5065,2297,0.3045715638581598,0.3154248478062366,0.010853283948076775,0.3065979381443299,0.3154549529359032,0.008857014791573303
5066,2300,0.28763813641078484,0.3052873264281512,0.017649190017366367,0.28782608695652173,0.3082608695652174,0.02043478260869569
5067,2299,0.3136924317449579,0.3303762525569661,0.0166838208120082,0.31539306104523496,0.3302020202020202,0.014808959156785262
5068,2300,0.2959890342614817,0.3094757589761729,0.0134867247146912,0.29782608695652174,0.31086956521739123,0.01304347826086949
5069,2300,0.27511056311571347,0.29799965680374674,0.02288909368803327,0.27565217391304353,0.2965217391304349,0.02086956521739136
5070,2299,0.3035131980178659,0.33175152144961817,0.028238323431752255,0.3049714536671058,0.33239789196310937,0.027426438296003552
5071,2296,0.3003847556153553,0.33063740096595906,0.030252645350603735,0.3040760869565218,0.33164855072463767,0.027572463768115896
5072,2301,0.29424678925097547,0.30387548521113866,0.009628695960163192,0.2950796383986224,0.3028971157985364,0.007817477399914008
5073,2299,0.2995173271775921,0.31681206913255205,0.017294741954959947,0.2993148880105403,0.3154106280193237,0.016095740008783388
5074,2301,0.2996955679181908,0.32913022880172027,0.029434660883529473,0.30287559190701685,0.3298191993112355,0.02694360740421864
5075,2300,0.305543017691241,0.3397284379030999,0.03418542021185894,0.30478260869565216,0.3373913043478261,0.03260869565217395
5076,2301,0.2962205174455996,0.32934716199862846,0.03312664455302888,0.29590615583297464,0.32893241498062853,0.03302625914765389
5077,2299,0.28562337104079993,0.31596852689023713,0.0303451558494372,0.2867061923583662,0.3154369784804567,0.028730786122090513
5078,2300,0.27772251951975163,0.32025411097839007,0.04253159145863844,0.27869565217391307,0.32173913043478264,0.04304347826086957
5079,2301,0.29200479569187526,0.3093159110001383,0.017311115308263014,0.29636246233318986,0.31330606973740854,0.016943607404218686
5080,2299,0.31678821923535766,0.33657558926423187,0.019787370028874207,0.3193061045234959,0.3389020641194555,0.01959595959595961
5081,2299,0.29910090337104206,0.3324828644893185,0.03338196111827646,0.30105401844532276,0.3315063680281071,0.030452349582784366
5082,2298,0.30080597498641604,0.32853381763495215,0.027727842648536116,0.30161490683229814,0.32908606921029276,0.02747116237799463
5083,2300,0.2963127435892255,0.326527206680809,0.030214463091583488,0.2952173913043478,0.32782608695652177,0.03260869565217395
5084,2301,0.28918921712230256,0.3126137946857304,0.023424577563427862,0.28900559621179517,0.31245372363323287,0.023448127421437703
5085,2298,0.29542906410977027,0.31390857316588117,0.0184795090561109,0.29498669032830527,0.31202307009760427,0.017036379769299004
5086,2299,0.2943885776201726,0.30724413664508593,0.01285555902491331,0.29493192797540624,0.30584541062801934,0.010913482652613105
5087,2299,0.3035388922785051,0.3303341946835934,0.02679530240508826,0.30532279314888017,0.3292577953447519,0.023935002195871746
5088,2299,0.2913531346582787,0.32006784095012425,0.028714706291845526,0.29144488361879667,0.3210320597277119,0.02958717610891526
5089,2299,0.2981113136664269,0.3351677682763184,0.03705645460989149,0.30147123407992976,0.3371848924022837,0.03571365832235396
5090,2299,0.30284870805594183,0.3234587358911636,0.020610027835221756,0.3031971892841458,0.32104523495827847,0.017848045674132673
5091,2300,0.2979843089514953,0.33339619543303955,0.03541188648154425,0.30086956521739133,0.33434782608695646,0.033478260869565124
