bootstrap_rep,n_rows,macro_f1_L,macro_f1_L_plus_G,delta_macro_f1_G_given_L,balanced_accuracy_L,balanced_accuracy_L_plus_G,delta_balanced_accuracy_G_given_L
4240,2301,0.7511014209927613,0.7520177845524746,0.0009163635597132513,0.7557425742574257,0.7561730520878176,0.00043047783039185106
4241,2299,0.7394057605770599,0.7480389461075204,0.008633185530460552,0.7433157663592446,0.752020202020202,0.008704435660957466
4242,2300,0.7256082985057577,0.7196880629976248,-0.0059202355081329205,0.7269565217391305,0.7217391304347827,-0.00521739130434784
4243,2303,0.6921058282136463,0.6917824759392873,-0.00032335227435897895,0.6984719290840017,0.6971042634022796,-0.0013676656817220856
4244,2301,0.7449450677407855,0.7468883278478092,0.0019432601070237254,0.7496685320705984,0.7505424020662936,0.0008738699956952756
4245,2300,0.7713752211305334,0.7690051842183038,-0.0023700369122295895,0.7747826086956522,0.7726086956521739,-0.0021739130434782483
4246,2302,0.7278690725795769,0.7353675790186474,0.0074985064390704625,0.7329411764705883,0.7394288150042626,0.006487638533674289
4247,2301,0.7319857068777643,0.7386546322568985,0.006668925379134216,0.7349547998278088,0.7405897546276367,0.005634954799827896
4248,2300,0.7401716959962404,0.7363117343043679,-0.0038599616918725266,0.7465217391304347,0.7413043478260871,-0.005217391304347618
4249,2299,0.7361889926912903,0.7362739033172253,8.491062593496412e-05,0.739877031181379,0.7394378568291613,-0.0004391743522177416
4250,2302,0.7181942470622594,0.7158423038829204,-0.0023519431793390666,0.7254901960784315,0.7228559249786872,-0.0026342710997442342
4251,2298,0.7147589575039366,0.7221258996254641,0.007366942121527553,0.7223868677905946,0.7297870452528837,0.007400177462289159
4252,2302,0.7769003608269094,0.7757041709065166,-0.0011961899203928317,0.7807075873827792,0.7798039215686275,-0.0009036658141516885
4253,2300,0.7336289428925046,0.7257283310908589,-0.007900611801645696,0.7391304347826086,0.7308695652173912,-0.008260869565217432
4254,2302,0.716018322404711,0.7224416837624562,0.006423361357745239,0.7212190963341858,0.7255413469735721,0.004322250639386294
4255,2297,0.7439374724343049,0.7504594692409919,0.00652199680668708,0.7488749439713133,0.754554011653967,0.0056790676826536934
4256,2300,0.7543520373409178,0.7536180020082152,-0.000734035332702665,0.762608695652174,0.7604347826086958,-0.0021739130434782483
4257,2300,0.7124765507090443,0.7133923479290227,0.0009157972199784759,0.7191304347826086,0.7208695652173914,0.0017391304347827985
4258,2302,0.7424856998576368,0.7377278305389865,-0.0047578693186502985,0.7459676044330777,0.7402813299232737,-0.005686274509804079
4259,2302,0.7123579073570525,0.7177671700649114,0.005409262707858908,0.7238107416879795,0.7285848252344418,0.004774083546462249
4260,2302,0.7155181221172021,0.7102622225638614,-0.005255899553340715,0.7238363171355499,0.7177578857630008,-0.006078431372549042
4261,2299,0.7621146092384932,0.7559336324038068,-0.006180976834686325,0.762490118577075,0.7563987703118136,-0.006091348265261476
4262,2303,0.7170675712017139,0.7225122442775966,0.0054446730758827,0.7218742085268046,0.7274883917264667,0.005614183199662115
4263,2297,0.7609496431846803,0.7566257289173407,-0.004323914267339579,0.7645002241147466,0.7592693859255938,-0.00523083818915282
4264,2298,0.7217879354361606,0.7225710926745867,0.0007831572384261465,0.7298669032830524,0.7303283052351376,0.0004614019520852164
4265,2299,0.7453195770856887,0.738370284722835,-0.006949292362853798,0.7489942907334212,0.7416117698726395,-0.007382520860781616
4266,2301,0.7515790417538695,0.7532148942036652,0.0016358524497956939,0.7566810159276798,0.7579767541971587,0.00129573826947893
4267,2298,0.7360628394312165,0.7260025825188237,-0.010060256912392873,0.7402129547471162,0.7306566104702751,-0.009556344276841156
4268,2300,0.7378320579421903,0.7351976992040153,-0.002634358738174969,0.7408695652173912,0.737391304347826,-0.003478260869565264
4269,2299,0.7408508633007161,0.7517621236433164,0.01091126034260026,0.7442643829600353,0.7533904259991216,0.009126043039086373
4270,2299,0.7414830965981866,0.7388764687741388,-0.002606627824047747,0.7489811155028545,0.7459420289855074,-0.0030390865173470782
4271,2300,0.7348772919515736,0.731583569707537,-0.0032937222440365677,0.7404347826086957,0.7356521739130434,-0.0047826086956522795
4272,2299,0.7465214099830706,0.7492026267396519,0.002681216756581284,0.7524857268335529,0.7542292490118577,0.0017435221783048682
4273,2298,0.7603679794557966,0.7540203703457152,-0.006347609110081365,0.7651020408163266,0.7594587400177462,-0.005643300798580442
4274,2300,0.7239572361410972,0.7237817459961363,-0.000175490144960877,0.7273913043478261,0.7269565217391305,-0.00043478260869556085
4275,2301,0.7615609659611221,0.7675976564120165,0.006036690450894389,0.7653379250968576,0.7705424020662938,0.005204476969436156
4276,2302,0.7070711965065766,0.7095554604583778,0.0024842639518012355,0.712540494458653,0.7142540494458653,0.0017135549872123734
4277,2302,0.7516616008592479,0.7537259979143679,0.0020643970551199597,0.75462063086104,0.7558994032395566,0.0012787723785165905
4278,2301,0.7193759343657216,0.7217990167533072,0.0024230823875855956,0.7270684459750324,0.7266207490314247,-0.0004476969436076894
4279,2301,0.7302959007206935,0.7371360719168101,0.006840171196116573,0.7323202755058114,0.737963839862247,0.005643564356435649
4280,2298,0.7557845424381407,0.7503347195684289,-0.005449822869711851,0.7601952085181899,0.755829636202307,-0.00436557231588286
4281,2300,0.7503406658672889,0.7537646030515953,0.003423937184306447,0.756086956521739,0.7591304347826088,0.003043478260869814
4282,2299,0.7412775756735066,0.7397192890838827,-0.0015582865896238696,0.7485770750988143,0.7455335968379445,-0.003043478260869814
4283,2298,0.7297313925923524,0.7247596496010311,-0.004971742991321304,0.7362821650399292,0.7306122448979593,-0.005669920141969875
4284,2299,0.7212558117525597,0.7284252423115798,0.007169430559020085,0.7242555994729907,0.731203337725077,0.006947738252086277
4285,2301,0.7103122049488206,0.7070754328390403,-0.0032367721097803503,0.713598794662075,0.7105553164012054,-0.003043478260869592
4286,2300,0.7740202890414111,0.7645328549311542,-0.009487434110256876,0.7769565217391304,0.7673913043478262,-0.009565217391304226
4287,2299,0.7454893537216628,0.7375644286285487,-0.007924925093114155,0.7490821256038648,0.741260430390865,-0.007821695212999802
4288,2299,0.7689291957264855,0.7780703181018375,0.009141122375351918,0.771207729468599,0.7794773825208609,0.008269653052261905
4289,2300,0.7534473529418547,0.7538691403407315,0.00042178739887677175,0.7595652173913043,0.7595652173913044,1.1102230246251565e-16
4290,2301,0.7139964317074297,0.7126133219874073,-0.001383109720022313,0.7187946620749031,0.7153077916487299,-0.0034868704261731276
4291,2299,0.7219998249283612,0.731862566118882,0.009862741190520774,0.7298858146684234,0.7394642072902942,0.009578392621870768
4292,2303,0.7204771577208813,0.7208115340144586,0.0003343762935773542,0.7257745884339384,0.7261713803292528,0.00039679189531438563
4293,2299,0.7162692359147147,0.7240837674531434,0.007814531538428704,0.7215942028985508,0.7285638998682478,0.006969696969696959
4294,2299,0.7373928623501953,0.7404850613756828,0.0030921990254875187,0.7446640316205534,0.746846728151076,0.00218269653052261
4295,2299,0.7202116311743694,0.7273906833097408,0.0071790521353714,0.7282169521299957,0.7325647782169523,0.004347826086956608
4296,2300,0.7608925551729193,0.7583629865577987,-0.0025295686151206587,0.7643478260869564,0.761304347826087,-0.00304347826086937
4297,2299,0.7078349951419028,0.7033823216157166,-0.004452673526186279,0.7133640755379886,0.7090074659639877,-0.004356609574000969
4298,2301,0.7361850748128904,0.7359493586844629,-0.0002357161284275433,0.7445027981058977,0.7440551011622901,-0.0004476969436075784
4299,2300,0.7492106556059168,0.7518820479804715,0.0026713923745547152,0.7508695652173912,0.7534782608695655,0.0026086956521742533
4300,2301,0.7365963886760634,0.7391151098334461,0.0025187211573827195,0.7431812311665951,0.746198880757641,0.00301764959104589
4301,2300,0.7339390489685462,0.732090224093789,-0.0018488248747572378,0.7373913043478261,0.7347826086956522,-0.00260869565217392
4302,2300,0.7524414198355558,0.7579165988821593,0.005475179046603551,0.7565217391304349,0.7613043478260869,0.0047826086956520575
4303,2301,0.7535246850075205,0.757281367488163,0.003756682480642537,0.7574946190271202,0.7609685751183813,0.00347395609126111
4304,2300,0.7281058728684049,0.7302393327850991,0.0021334599166942247,0.7365217391304347,0.7369565217391304,0.00043478260869567187
4305,2298,0.7499408974845446,0.7539136811905401,0.0039727837059955196,0.7563354037267082,0.7593966282165041,0.003061224489795955
4306,2299,0.7419438367670235,0.7428316336832894,0.0008877969162659483,0.7433904259991218,0.7442687747035572,0.0008783487044354832
4307,2301,0.7368797727962877,0.7340058976047565,-0.00287387519153115,0.7387860525182954,0.7361816616444253,-0.0026043908738700994
4308,2300,0.739913031709462,0.73875113021363,-0.0011619014958319518,0.743913043478261,0.7421739130434782,-0.0017391304347827985
4309,2296,0.7668324744303286,0.7644441017745139,-0.002388372655814708,0.7706521739130435,0.7676086956521739,-0.003043478260869592
4310,2301,0.7521118455303519,0.7514153100351045,-0.0006965354952473968,0.7575290572535514,0.7562247094274646,-0.0013043478260867936
4311,2299,0.75063975135265,0.7401209340090518,-0.010518817343598275,0.7563812033377251,0.7459508124725518,-0.010430390865173278
4312,2302,0.7042392922200242,0.7134776455932699,0.009238353373245634,0.7141943734015345,0.722003410059676,0.007809036658141588
4313,2301,0.7482817931977443,0.750489240480979,0.0022074472832346315,0.7527636676711148,0.7553594489883771,0.0025957813172623467
4314,2303,0.727839996116564,0.7267297481761545,-0.0011102479404094812,0.7366821443647109,0.7340354579991558,-0.0026466863655550954
4315,2300,0.734629798290718,0.7337970679282495,-0.0008327303624684479,0.7386956521739131,0.7369565217391304,-0.0017391304347826875
4316,2301,0.7355283111931301,0.7339295948553249,-0.0015987163378051727,0.7401635815755487,0.737546276366767,-0.002617305208781784
4317,2299,0.7219822176560101,0.7204313787901416,-0.0015508388658684868,0.7268642951251646,0.7238208168642951,-0.003043478260869481
4318,2300,0.7470080097700468,0.75513361645602,0.008125606685973175,0.7500000000000001,0.7573913043478262,0.007391304347826089
4319,2298,0.7271074541965868,0.7265615309595085,-0.0005459232370783607,0.7323513753327419,0.7306211180124224,-0.001730257320319506
4320,2300,0.7336986806138133,0.7359780551942015,0.0022793745803881826,0.7417391304347829,0.7443478260869566,0.002608695652173698
4321,2297,0.7345344894992522,0.7334482666270421,-0.001086222872210052,0.7384132675930076,0.7362528014343345,-0.0021604661586731577
4322,2299,0.7338663926501979,0.7287124393678882,-0.00515395328230972,0.7394773825208609,0.7338120333772508,-0.0056653491436101655
4323,2299,0.7521794158312557,0.7563202822180375,0.004140866386781794,0.7581422924901186,0.7607553798858148,0.002613087395696212
4324,2300,0.7413515395293249,0.7357170353769618,-0.005634504152363107,0.7439130434782608,0.7378260869565219,-0.006086956521738962
4325,2300,0.7481322875552815,0.7506276607185078,0.0024953731632263443,0.7508695652173912,0.7526086956521738,0.0017391304347825765
4326,2300,0.741480335653668,0.739959515926967,-0.0015208197267010393,0.7439130434782608,0.7417391304347826,-0.0021739130434782483
4327,2301,0.7141772415615845,0.7141740911971127,-3.1503644717378876e-06,0.7166551872578563,0.7175204476969437,0.0008652604390874119
4328,2299,0.7618708491847689,0.7635540206660055,0.001683171481236645,0.765169082125604,0.7664866051822573,0.0013175230566533358
4329,2300,0.7442950928528728,0.7395859545386831,-0.00470913831418962,0.7495652173913044,0.7443478260869564,-0.005217391304348062
4330,2298,0.7460265348998487,0.7388782424507023,-0.007148292449146387,0.7505856255545696,0.742315882874889,-0.008269742679680614
4331,2300,0.7686912529625729,0.775633404602405,0.006942151639832139,0.7717391304347826,0.778695652173913,0.006956521739130417
4332,2300,0.7126319051971677,0.7267907139083394,0.0141588087111717,0.7208695652173912,0.7330434782608697,0.01217391304347848
4333,2299,0.7398594317900884,0.7391361628037072,-0.0007232689863811981,0.7442731664470794,0.7429732103645147,-0.0012999560825647238
4334,2300,0.7481823739211503,0.7498371786026755,0.0016548046815252349,0.751304347826087,0.7530434782608696,0.0017391304347825765
4335,2301,0.7095254383171401,0.7087803566254934,-0.0007450816916466652,0.714946190271201,0.7145114076625054,-0.00043478260869556085
4336,2300,0.7259674753367945,0.7230192440694408,-0.0029482312673536626,0.7304347826086955,0.7265217391304348,-0.003913043478260714
4337,2299,0.7202649840706884,0.7278599885034447,0.0075950044327562916,0.7242204655248132,0.7320641194554238,0.007843653930610595
4338,2300,0.7501429909441467,0.7469920084495733,-0.003150982494573462,0.7526086956521738,0.7486956521739131,-0.003913043478260714
4339,2299,0.7208481275443547,0.7148007320166248,-0.006047395527729926,0.7264470794905578,0.7181862099253403,-0.008260869565217432
4340,2298,0.7287600350121162,0.7330995445023549,0.004339509490238758,0.734170363797693,0.7385359361135759,0.004365572315882971
4341,2301,0.7359169313782418,0.7309936999495165,-0.004923231428725305,0.7431898407232029,0.7388463194145501,-0.004343521308652787
4342,2300,0.7669970519472689,0.7659236178061416,-0.0010734341411272608,0.7665217391304349,0.7652173913043478,-0.0013043478260870156
4343,2300,0.7604619043135306,0.7599583019905043,-0.0005036023230262643,0.7643478260869566,0.7630434782608695,-0.0013043478260871266
4344,2300,0.7764742328831327,0.7812263590923629,0.004752126209230267,0.78,0.7843478260869566,0.004347826086956608
4345,2301,0.7312915867708393,0.7231850678339768,-0.008106518936862428,0.7352991820921221,0.7270253981919932,-0.008273783900128895
4346,2300,0.729547969637447,0.7321841707505077,0.002636201113060732,0.7360869565217392,0.7365217391304348,0.00043478260869567187
4347,2301,0.7796837987781832,0.7731987000395969,-0.00648509873858627,0.7801463624623332,0.774059405940594,-0.006086956521739184
4348,2299,0.7339161370514623,0.7395504504930307,0.005634313441568395,0.7385595081247255,0.74379007465964,0.005230566534914494
4349,2301,0.7307878798820128,0.7261863105300037,-0.004601569352009061,0.7340464916056824,0.7288247955230306,-0.005221696082651772
4350,2302,0.7466811058556668,0.7506567477644807,0.003975641908813832,0.7494288150042625,0.7528900255754476,0.0034612105711850916
4351,2300,0.7224038711179881,0.7221522399767081,-0.0002516311412800176,0.7247826086956523,0.7243478260869566,-0.00043478260869567187
4352,2300,0.7555963661526152,0.7594451906872585,0.0038488245346433025,0.758695652173913,0.7617391304347826,0.003043478260869592
4353,2299,0.7199047148770363,0.7269564122143118,0.007051697337275509,0.7242160737812913,0.7298682476943348,0.005652173913043512
4354,2301,0.7245523062000003,0.7268433025267902,0.0022909963267898625,0.7318984072320274,0.7336246233318985,0.001726216099871114
4355,2300,0.7536741668693313,0.7605921782631269,0.006918011393795553,0.7578260869565218,0.7643478260869566,0.006521739130434856
4356,2300,0.7409637551460343,0.7475933570868574,0.006629601940823071,0.7456521739130436,0.7517391304347826,0.006086956521738962
4357,2299,0.7132147415151519,0.7175189668677554,0.004304225352603552,0.7203425559947298,0.7238296003513396,0.0034870443566097364
4358,2299,0.7499108634555185,0.7620504575061624,0.01213959405064391,0.7524989020641194,0.7642512077294685,0.011752305665349128
4359,2300,0.7285234739296778,0.7263623645079574,-0.0021611094217203197,0.7330434782608696,0.7295652173913044,-0.003478260869565153
4360,2300,0.7627939136769671,0.7603659291028472,-0.002427984574119968,0.7669565217391304,0.7643478260869566,-0.002608695652173809
4361,2301,0.7489526314824946,0.7470268324599926,-0.001925799022502006,0.7522944468359879,0.7505424020662936,-0.001752044769694261
4362,2299,0.6976430608384885,0.7014705893072442,0.00382752846875567,0.7033421168203777,0.7068247694334652,0.0034826526130874447
4363,2300,0.7474412368618724,0.7482133434553246,0.0007721065934522819,0.7508695652173911,0.7517391304347826,0.0008695652173914548
4364,2301,0.7605730737461838,0.7677028884334731,0.007129814687289349,0.7623030563925958,0.7688118811881189,0.0065088247955231715
4365,2301,0.7329522037996213,0.7321813405340549,-0.0007708632655664127,0.7362247094274644,0.7349117520447698,-0.0013129573826946572
4366,2303,0.6888159755812376,0.6895661101043727,0.0007501345231351042,0.6948670325031658,0.6948163782186577,-5.0654284508122593e-05
4367,2299,0.7217560787876522,0.7174380622355645,-0.0043180165520877445,0.727707509881423,0.7220597277119016,-0.0056477821695213315
4368,2301,0.7741878874196225,0.7736522996489377,-0.0005355877706848533,0.7762376237623763,0.7757942315970728,-0.0004433921653034245
4369,2300,0.7476257667292355,0.7499858774105199,0.0023601106812843886,0.753478260869565,0.7552173913043478,0.0017391304347827985
4370,2299,0.7198468236543513,0.7228816636374893,0.003034839983138027,0.7273122529644268,0.7303601229688185,0.0030478700043916618
4371,2300,0.7163956122334744,0.7200959706594324,0.0037003584259580613,0.7273913043478261,0.7295652173913044,0.0021739130434783593
4372,2300,0.7135006575960471,0.7179002550650893,0.004399597469042171,0.7208695652173914,0.7239130434782608,0.00304347826086937
4373,2300,0.7203065317047191,0.7190161257983396,-0.0012904059063795215,0.7239130434782608,0.7217391304347827,-0.0021739130434781373
4374,2303,0.7410668110933538,0.74606698230366,0.005000171210306159,0.7474124102997045,0.7517349092444069,0.00432249894470238
4375,2299,0.7437554505908814,0.739018281141731,-0.00473716944915048,0.7486078173034695,0.7438339920948616,-0.004773825208607918
4376,2298,0.7313246260966859,0.7379717107200894,0.006647084623403465,0.73547471162378,0.7415616681455192,0.006086956521739184
4377,2302,0.7456172115080146,0.7538331180312505,0.008215906523235894,0.7494288150042625,0.7572122762148339,0.007783461210571385
4378,2300,0.7435107907579896,0.7447587774523577,0.0012479866943680973,0.7508695652173912,0.7508695652173912,0.0
4379,2300,0.7469363875385682,0.7518913579332659,0.004954970394697722,0.7508695652173911,0.7552173913043477,0.004347826086956608
4380,2301,0.7315662359434362,0.7409661889294468,0.009399952986010596,0.7375376668101592,0.7462204046491605,0.008682737839001309
4381,2300,0.7432113081397997,0.7444165945813886,0.0012052864415889042,0.7469565217391304,0.748695652173913,0.0017391304347825765
4382,2299,0.7345841802216905,0.7346972606424024,0.00011308042071189739,0.7390469916556873,0.7386166007905137,-0.00043039086517360214
4383,2299,0.7634843930598104,0.7537014614203649,-0.009782931639445547,0.7664163372859024,0.7559859464207291,-0.010430390865173278
4384,2301,0.710124790058054,0.702750551510478,-0.0073742385475759065,0.7175333620318555,0.7083943176926388,-0.00913904433921664
4385,2300,0.7076964854701235,0.708062474531527,0.0003659890614035044,0.7139130434782608,0.7139130434782609,1.1102230246251565e-16
4386,2300,0.7508984896070016,0.7515147350261648,0.0006162454191632749,0.7556521739130434,0.7552173913043478,-0.00043478260869556085
4387,2300,0.747088489394086,0.7457807993182036,-0.001307690075882384,0.7508695652173915,0.7495652173913044,-0.0013043478260870156
4388,2300,0.7537549155826576,0.7486210268207116,-0.005133888761945982,0.7591304347826088,0.7547826086956523,-0.004347826086956497
4389,2301,0.7397334098391105,0.7440951968933582,0.004361787054247723,0.7422341799397331,0.7457081360309945,0.003473956091261443
4390,2302,0.7260502088694583,0.7337416883681165,0.007691479498658227,0.7276811594202898,0.7354901960784315,0.007809036658141699
4391,2299,0.6851403397651186,0.6911540321764766,0.006013692411358074,0.6968335529205095,0.7024813350900309,0.0056477821695213315
4392,2303,0.7409683788823578,0.7473034643135754,0.006335085431217635,0.7427184466019419,0.74830730265935,0.005588856057408109
4393,2299,0.7578997707410254,0.7624430643274521,0.004543293586426689,0.7629249011857707,0.7672815107597717,0.004356609574000969
4394,2298,0.7346909483361723,0.7325565541433455,-0.002134394192826794,0.7363620230700975,0.7350488021295475,-0.001313220940549975
4395,2300,0.7141153241713284,0.7195307382838365,0.005415414112508121,0.7195652173913045,0.7234782608695652,0.003913043478260714
4396,2299,0.7248869774126251,0.7218026696830551,-0.003084307729570024,0.7272815107597717,0.7246728151075977,-0.00260869565217392
4397,2300,0.7601981082334245,0.7626011106186981,0.0024030023852735782,0.7647826086956521,0.7665217391304348,0.0017391304347826875
4398,2300,0.7398665453022322,0.7383844335050541,-0.001482111797178054,0.7430434782608697,0.7421739130434782,-0.0008695652173914548
4399,2299,0.7532002903553286,0.7553500000772289,0.002149709721900206,0.7568247694334651,0.7581379007465963,0.001313131313131155
4400,2300,0.7301462951331085,0.7328472123711084,0.0027009172379999224,0.7382608695652174,0.7391304347826085,0.0008695652173911217
4401,2302,0.7339037315058259,0.7342916015131437,0.0003878700073177699,0.7376555839727196,0.7376470588235293,-8.525149190252712e-06
4402,2299,0.7062461338449846,0.7118641799566078,0.005618046111623198,0.7138120333772509,0.719038208168643,0.005226174791392091
4403,2298,0.7126745961811125,0.7119493269433481,-0.0007252692377643921,0.7167258207630879,0.7154214729370009,-0.0013043478260870156
4404,2300,0.7493678973346313,0.7426224625976675,-0.006745434736963762,0.7526086956521738,0.7447826086956522,-0.00782608695652165
4405,2302,0.7303323239096801,0.734743155702725,0.0044108317930449115,0.7345780051150895,0.7389002557544756,0.004322250639386072
4406,2300,0.7055138104987005,0.7115127420225619,0.005998931523861328,0.7143478260869565,0.7195652173913044,0.005217391304347951
4407,2299,0.7392436763312188,0.7383719537699406,-0.0008717225612782098,0.7446508563899867,0.7433465085638999,-0.0013043478260867936
4408,2298,0.7762938598058353,0.7746407713399314,-0.0016530884659039513,0.77905057675244,0.776885536823425,-0.002165039929015067
4409,2299,0.7379098509561947,0.7415370437224447,0.003627192766250009,0.7442775581906018,0.7473210364514713,0.003043478260869481
4410,2299,0.7035216696807944,0.7110503135202599,0.007528643839465499,0.7094158981115504,0.7163768115942031,0.006960913482652709
4411,2299,0.7197852302157687,0.7103554773569158,-0.009429752858852836,0.7259771629336845,0.7168423364075537,-0.009134826526130846
4412,2302,0.7319977141863059,0.7287748824950862,-0.0032228316912197297,0.736837169650469,0.7333333333333334,-0.003503836317135578
4413,2300,0.7296664539745769,0.731961072663708,0.002294618689131167,0.7365217391304348,0.7365217391304348,0.0
4414,2300,0.7292217013464889,0.7264295212523805,-0.0027921800941084207,0.7326086956521738,0.728695652173913,-0.003913043478260825
4415,2299,0.7538739237035763,0.7522272383902159,-0.0016466853133604298,0.7577470355731224,0.7560035133948177,-0.0017435221783046462
4416,2301,0.7573608275453745,0.7624357181503024,0.00507489060492794,0.7588678433060698,0.7636375376668102,0.004769694360740373
4417,2300,0.7376429083400268,0.7370862586862899,-0.0005566496537369181,0.7391304347826086,0.7382608695652174,-0.0008695652173912327
4418,2301,0.719756385971541,0.7193766888489911,-0.0003796971225499268,0.7271071889797674,0.7262419285406803,-0.0008652604390871899
4419,2301,0.7518712476296358,0.75831256118193,0.00644131355229427,0.756663796814464,0.7614464055101161,0.0047826086956520575
4420,2301,0.7617509781176451,0.769123849542266,0.0073728714246208416,0.7640895393887214,0.7706069737408524,0.006517434352131035
4421,2300,0.7348172846130379,0.7375925143145111,0.0027752297014732585,0.7382608695652175,0.74,0.0017391304347824654
4422,2299,0.7252337937474336,0.7237699153243272,-0.0014638784231063573,0.7290030742204656,0.7272771190162495,-0.0017259552042161452
4423,2297,0.7463775256194722,0.7504259205733806,0.004048394953908407,0.7500851636037652,0.7540251008516361,0.003939937247870895
4424,2300,0.7141906530720299,0.719141129790574,0.0049504767185440945,0.722608695652174,0.726086956521739,0.003478260869565042
4425,2299,0.7162994518876262,0.7242465484738447,0.007947096586218505,0.721624945103206,0.7298814229249011,0.00825647782169514
4426,2300,0.7408515353068781,0.7450178961383634,0.004166360831485361,0.7443478260869564,0.7469565217391306,0.0026086956521742533
4427,2302,0.7150059272799452,0.7205695101338186,0.005563582853873483,0.721150895140665,0.7250213128729751,0.0038704177323101163
4428,2301,0.7102664902769836,0.7136643367058774,0.003397846428893736,0.7153034868704262,0.7192165303486869,0.003913043478260714
4429,2301,0.7446696840335327,0.73952166305541,-0.005148020978122725,0.7475419715884632,0.7414679294016358,-0.0060740421868275
4430,2300,0.7452686716545027,0.7483311765932477,0.0030625049387449366,0.752608695652174,0.7547826086956522,0.0021739130434781373
4431,2299,0.7135011609447798,0.7149641550492601,0.001462994104480364,0.7221080368906456,0.7234123847167325,0.0013043478260869046
4432,2301,0.7687107097520588,0.7675342303222559,-0.0011764794298029235,0.7704864399483426,0.770043047783039,-0.00044339216530364656
4433,2302,0.7608053531960756,0.7632317237343931,0.0024263705383175127,0.766828644501279,0.7689940323955671,0.0021653878942881066
4434,2301,0.7377509227890429,0.7419927490972793,0.0042418263082364405,0.7422944468359879,0.7457597933706414,0.0034653465346534684
4435,2300,0.7010881403761308,0.7027471958990397,0.0016590555229089032,0.7095652173913044,0.7091304347826088,-0.00043478260869556085
4436,2302,0.7246344051558615,0.7246967778086898,6.237265282826865e-05,0.7298891730605285,0.7289940323955669,-0.0008951406649615468
4437,2300,0.722108186257053,0.7206757638347826,-0.001432422422270374,0.728695652173913,0.7265217391304348,-0.0021739130434781373
4438,2300,0.7448775855761162,0.7412139791684041,-0.0036636064077120167,0.7508695652173915,0.7460869565217392,-0.0047826086956522795
4439,2300,0.7545888892803179,0.7509590781606721,-0.003629811119645776,0.7582608695652173,0.7543478260869566,-0.003913043478260714
4440,2302,0.7539800475374365,0.7526574375689001,-0.0013226099685363923,0.7599062233589088,0.7572804774083547,-0.0026257459505540925
4441,2301,0.7395249842551377,0.7429322189879288,0.0034072347327911423,0.7431554024967714,0.7457511838140335,0.0025957813172621247
4442,2300,0.7641848427618337,0.7655120859823354,0.001327243220501706,0.7691304347826088,0.7686956521739132,-0.00043478260869556085
4443,2299,0.756336763030195,0.7544333914947456,-0.001903371535449394,0.761602986385595,0.7589986824769434,-0.0026043039086516284
4444,2300,0.7277685963938703,0.7276599625181066,-0.00010863387576365291,0.7313043478260868,0.731304347826087,2.220446049250313e-16
4445,2299,0.7604178991833954,0.7622057984926632,0.0017878993092678153,0.7647299077733861,0.76733860342556,0.00260869565217392
4446,2299,0.7272506977559096,0.7355149679979857,0.0082642702420761,0.7311286780851999,0.7380939833113744,0.006965305226174556
4447,2299,0.7238347852928705,0.7317559638369389,0.007921178544068375,0.7290074659639877,0.7350988142292489,0.006091348265261254
4448,2301,0.7338137227017792,0.7375827406007317,0.0037690178989524536,0.7374860094705123,0.7396513129573827,0.0021653034868703847
4449,2299,0.7393540174260715,0.7388786210316048,-0.00047539639446669835,0.7429468599033816,0.742512077294686,-0.00043478260869556085
4450,2300,0.7260998316245074,0.7342909738571433,0.00819114223263584,0.7308695652173914,0.738695652173913,0.007826086956521539
4451,2301,0.696813608038461,0.7037740025277543,0.006960394489293309,0.7014377959535084,0.7075204476969436,0.006082651743435141
4452,2303,0.7461192835936439,0.7551445372922899,0.00902525369864604,0.75147741663149,0.7592781764457577,0.007800759814267644
4453,2300,0.7466765057701272,0.7502280195069468,0.0035515137368196115,0.7521739130434782,0.7552173913043478,0.003043478260869592
4454,2300,0.7624838202820993,0.7501527157597742,-0.01233110452232511,0.7686956521739132,0.7560869565217392,-0.01260869565217404
4455,2301,0.731486855760674,0.7268271129360236,-0.004659742824650315,0.7362462333189841,0.7310245372363322,-0.005221696082651883
4456,2300,0.6999967130252746,0.7040653253533555,0.004068612328080978,0.7065217391304348,0.7091304347826086,0.002608695652173809
4457,2300,0.7581513377080542,0.7480344899354551,-0.010116847772599136,0.7630434782608695,0.7530434782608696,-0.009999999999999898
4458,2302,0.6928211839055751,0.6960128531355652,0.003191669229990035,0.7012190963341858,0.7034015345268543,0.002182438192668501
4459,2299,0.7679301379989287,0.7738296898889024,0.005899551889973709,0.7694905577514272,0.7755819060166885,0.006091348265261365
4460,2301,0.7466024847853273,0.7434101245159078,-0.003192360269419492,0.7501592767972448,0.7466810159276799,-0.003478260869564931
4461,2302,0.735774188081117,0.7332903768063723,-0.0024838112747447294,0.7385592497868714,0.7359249786871271,-0.0026342710997442342
4462,2298,0.7504581509868319,0.7469706796735672,-0.003487471313264656,0.7559804791481809,0.7520763087843835,-0.0039041703637974212
4463,2300,0.7362822515997344,0.7363183582462575,3.610664652309303e-05,0.74,0.7400000000000001,1.1102230246251565e-16
4464,2300,0.7360738011442745,0.7350881125065619,-0.000985688637712534,0.7391304347826085,0.7382608695652174,-0.0008695652173911217
4465,2300,0.7392661098703827,0.7366300924581878,-0.00263601741219488,0.7408695652173914,0.7386956521739131,-0.0021739130434783593
