bootstrap,hog_macro_f1,hog_ra14_macro_f1,delta_macro_f1,hog_balanced_accuracy,hog_ra14_balanced_accuracy,delta_balanced_accuracy
2411,0.6371525343074711,0.6366715497784567,-0.00048098452901434996,0.6447840944457256,0.6441984844035937,-0.0005856100421318677
2412,0.6255118135275586,0.623323044541943,-0.0021887689856155967,0.6488055601585614,0.6465712606416532,-0.0022342995169082336
2413,0.645901363212264,0.647822166873091,0.0019208036608270307,0.6551990925985561,0.6570044128821373,0.0018053202835811577
2414,0.6283031175499655,0.6312325675021195,0.0029294499521540507,0.6413099914950615,0.6435456423176689,0.002235650822607349
2415,0.6121507701910804,0.6105435328926889,-0.0016072372983915173,0.6214957893565858,0.6205245312881411,-0.0009712580684446692
2416,0.6384370135374311,0.64167562218333,0.003238608645898866,0.6488010256674044,0.6522442491106277,0.003443223443223342
2417,0.6487001948185682,0.6512773638451544,0.0025771690265862235,0.6554157444243286,0.6578668862776444,0.0024511418533158524
2418,0.6307927986528186,0.6322175052718696,0.0014247066190510305,0.6460014502405805,0.6473765365069714,0.0013750862663908237
2419,0.6567763314307872,0.6598866823103154,0.0031103508795282675,0.6687991666185301,0.6724069839219996,0.003607817303469485
2420,0.6344912505946196,0.6358489370879268,0.001357686493307142,0.6442962917278029,0.6456141767413401,0.0013178850135372455
2421,0.6569796922835358,0.6602900542454548,0.0033103619619190283,0.6629994174090903,0.6659871543098707,0.002987736900780358
2422,0.6613704180717598,0.6624891881817677,0.0011187701100079384,0.6700860049773094,0.6714875201288245,0.001401515151515098
2423,0.6507190289040174,0.6490708602018788,-0.001648168702138686,0.6744394746447548,0.6726839535957556,-0.0017555210489992312
2424,0.6329217924535119,0.6373845480499292,0.004462755596417289,0.6500567308594214,0.6551171173328513,0.005060386473429879
2425,0.6537302067274756,0.6546457700728345,0.0009155633453589163,0.6620414850849634,0.6629445192488671,0.0009030341639036932
2426,0.6241487244366316,0.6243466489873634,0.00019792455073175397,0.651711424333722,0.6519426828450317,0.00023125851130967323
2427,0.6220277974580501,0.624118811531998,0.00209101407394785,0.6434623126397442,0.6455741138819803,0.0021118012422360888
2428,0.6609747731008695,0.6601226403921325,-0.0008521327087369635,0.6732537307355152,0.6722651178990764,-0.000988612836438807
2429,0.5923188246687323,0.5943442329499522,0.002025408281219887,0.6018055690202891,0.6036063286471357,0.0018007596268465598
2430,0.6354811050935274,0.6371315757057107,0.0016504706121832635,0.6486972583611446,0.6497701702460769,0.0010729118849323038
2431,0.6292500840679501,0.6298147216821561,0.0005646376142059983,0.6406047028067086,0.641406066830579,0.0008013640238704323
2432,0.6552457393555835,0.6549435151376927,-0.0003022242178908341,0.6662102294963771,0.6660132766907286,-0.00019695280564846485
2433,0.6639546207608731,0.6661370886613621,0.002182467900489038,0.6756349321845957,0.6776806400998688,0.0020457079152731428
2434,0.643776721226495,0.6453551482624366,0.0015784270359415764,0.6623011763347472,0.6635373229673133,0.0012361466325661041
2435,0.6078340357068747,0.6074079902833822,-0.00042604542349244934,0.6190419725202334,0.6192198381328816,0.00017786561264820921
2436,0.6713572183250146,0.6729524633098499,0.00159524498483532,0.6835688509195874,0.6856494394132193,0.0020805884936319075
2437,0.6625404808405357,0.6592577632193192,-0.0032827176212165687,0.6733054873295498,0.66913311380935,-0.004172373520199724
2438,0.6741743267417654,0.6750352059884343,0.0008608792466688886,0.6882298455893477,0.6890508844538649,0.0008210388645171207
2439,0.6572160776321234,0.6576636938945142,0.0004476162623907598,0.6708043473196926,0.6708144821124361,1.013479274347695e-05
2440,0.6328186303824374,0.6331909589301149,0.0003723285476775473,0.6467367481727458,0.6469833132019197,0.0002465650291738619
2441,0.6246070619473041,0.629093767301272,0.00448670535396789,0.6476241710410888,0.6516226846048199,0.003998513563731043
2442,0.6460488575453589,0.646564131822831,0.0005152742774721109,0.6491259954110691,0.6494755733693427,0.00034957795827361693
2443,0.6231900654215379,0.6230957496749641,-9.431574657381425e-05,0.6403427821106156,0.6393110360788695,-0.0010317460317460503
2444,0.6214802749854833,0.6232519596116192,0.001771684626135861,0.6267793517523088,0.6286622152656072,0.0018828635132983607
2445,0.6598731216427706,0.6585301203397197,-0.0013430013030508725,0.6708197660761935,0.6692011152126914,-0.0016186508635021024
2446,0.6337974867466086,0.6321539373249814,-0.001643549421627255,0.6373491896615437,0.6357998452861124,-0.0015493443754313052
2447,0.6555508217759694,0.6553133988805241,-0.00023742289544526063,0.6778715114246804,0.6784949942220763,0.0006234827973958801
2448,0.6456650996267566,0.6465730617993009,0.0009079621725442966,0.654736595414922,0.6558733210081694,0.0011367255932474007
2449,0.6349856236784656,0.634247004841058,-0.0007386188374075564,0.6483223133754487,0.6483196348945094,-2.678480939266592e-06
2450,0.6304103537781451,0.627734320492984,-0.0026760332851610835,0.6410143735628554,0.6385868373309714,-0.0024275362318839644
2451,0.6575133394641877,0.659492031930859,0.0019786924666713723,0.6613973039616028,0.6634676973363439,0.0020703933747411307
2452,0.6325332743776635,0.6329525643014173,0.00041928992375384055,0.6399462640050817,0.6400240606046175,7.779659953577323e-05
2453,0.6406777218309161,0.640049797070577,-0.0006279247603391269,0.6470229948787963,0.6467067893451995,-0.0003162055335967917
2454,0.6228987767718335,0.6251031912269864,0.0022044144551529588,0.6464215013750068,0.6485788325348953,0.002157331159888587
2455,0.6481195885179644,0.6473335082839956,-0.0007860802339687556,0.6643080910897545,0.6635555827285505,-0.0007525083612039962
2456,0.6513568332254759,0.6535918756742379,0.002235042448762048,0.6558625265754422,0.6573011845358393,0.001438657960397105
2457,0.6420459131643996,0.6422833942999686,0.00023748113556898431,0.6513807929413143,0.6518706611293923,0.0004898681880779465
2458,0.6154092220936651,0.6178707313959101,0.0024615093022449797,0.6264556624339233,0.6295540467151719,0.003098384281248645
2459,0.6315555167313913,0.6298544702539048,-0.0017010464774864786,0.6476016981134296,0.6460768589287439,-0.0015248391846857112
2460,0.6317488910729733,0.6302716289402303,-0.001477262132743018,0.6386293054771316,0.6369545309762702,-0.001674774500861398
2461,0.6277056231668569,0.629323939098213,0.0016183159313561957,0.6356805676087547,0.6370926820643474,0.00141211445559275
2462,0.6300401716639474,0.6306684338723363,0.0006282622083888523,0.6382751847566209,0.6396249219759236,0.0013497372193026491
2463,0.6185357469368803,0.6191708564997819,0.0006351095629015813,0.6249464427928126,0.6261409970308452,0.001194554238032608
2464,0.5914737419396008,0.5936646109949139,0.0021908690553130716,0.6212684946451873,0.6231717966571851,0.0019033020119978428
2465,0.6215492449356025,0.6259423525553695,0.004393107619766967,0.6349227975314933,0.6387247926378362,0.003801995106342937
2466,0.6283509547314953,0.6298085740565907,0.0014576193250954717,0.6342593552517332,0.6357139031193246,0.0014545478675914714
2467,0.6347457316733268,0.6361650997530026,0.001419368079675798,0.6414031379409902,0.6424840135870833,0.001080875646093049
2468,0.6239766350495207,0.6244853409340025,0.0005087058844818193,0.6386032265155102,0.6388033645417351,0.000200138026224983
2469,0.6067685788847682,0.6068012816758406,3.270279107236984e-05,0.6176247921396384,0.6179232738511636,0.0002984817115252447
2470,0.6572727327965111,0.6590521247742649,0.0017793919777537859,0.6702693433738466,0.6717790052095954,0.0015096618357488545
2471,0.6514608461410625,0.6524330289044012,0.0009721827633387692,0.6661343529640071,0.6668524030298831,0.000718050065875997
2472,0.6166098947899951,0.6175578395354571,0.0009479447454620038,0.6350871450807677,0.6350985867283649,1.1441647597254523e-05
2473,0.6216390455227692,0.6217474382763818,0.00010839275361262946,0.6348440251005091,0.6360067555215516,0.0011627304210425349
2474,0.6003231055976849,0.6051215575306137,0.004798451932928827,0.6157316437312751,0.620276157188832,0.004544513457556909
2475,0.6337602912485854,0.6349227007260406,0.001162409477455273,0.6460260684322625,0.6470126905058412,0.0009866220735786912
2476,0.604075966235107,0.6041209992789526,4.5033043845621457e-05,0.6173475146620927,0.617374613167452,2.709850535931313e-05
2477,0.6075302336217476,0.6075505668089057,2.0333187158105837e-05,0.6200210613493325,0.6200523344240839,3.127307475137009e-05
2478,0.6581577672261824,0.6579984960899808,-0.0001592711362015109,0.6690286064052389,0.6690137661730075,-1.4840232231416728e-05
2479,0.6586163063565152,0.6602437168810692,0.0016274105245539516,0.661625114265186,0.6642305161097182,0.0026054018445321736
2480,0.6285386040366627,0.6289335965350334,0.0003949924983707165,0.6362885805820588,0.6369181683855597,0.000629587803500864
2481,0.6556648946624664,0.6535351875988354,-0.0021297070636309146,0.6694310001239624,0.6666422429873792,-0.0027887571365832198
2482,0.620572278352535,0.6226194992424317,0.002047220889896617,0.6272360367552291,0.629193829788537,0.0019577930333078974
2483,0.6577136554548677,0.6565380887448358,-0.001175566710031939,0.6638374455842085,0.6625646845288388,-0.0012727610553697755
2484,0.6120278236638252,0.6129389645785343,0.0009111409147090077,0.6281425590526825,0.6288342586574257,0.0006916996047432455
2485,0.6368593481518687,0.6380494177065399,0.0011900695546711582,0.6440160926030492,0.6453722002635045,0.0013561076604553524
2486,0.6329983481726789,0.635506280677259,0.002507932504580146,0.6488686925627808,0.650776356155227,0.001907663592446207
2487,0.6331713946225407,0.6369843871448743,0.0038129925223335803,0.6514959174747595,0.6544914002528511,0.002995482778091585
2488,0.655463744004479,0.6546826598694558,-0.0007810841350232023,0.6665517022209265,0.6653204455548871,-0.0012312566660394042
2489,0.6454067777294831,0.6494878688922272,0.004081091162744133,0.6550764073313999,0.6591037929892205,0.00402738565782057
2490,0.6305424228426719,0.6314440089992971,0.0009015861566251671,0.6450657260847918,0.6456678654912792,0.0006021394064873453
2491,0.6509569063381073,0.6542406586115475,0.0032837522734401325,0.654089990210921,0.6571386444552275,0.003048654244306559
2492,0.6472189117302145,0.6480432166408499,0.0008243049106353428,0.675047049677843,0.6758708937082087,0.000823844030365728
2493,0.6101239218771487,0.6146372558142349,0.004513333937086195,0.6173954101912276,0.6218260520131738,0.004430641821946191
2494,0.6425497332331596,0.6425230555333125,-2.6677699847099667e-05,0.6558398069992274,0.6549961216990203,-0.0008436853002070643
2495,0.637395450445575,0.6403287450862902,0.002933294640715234,0.6508114934156438,0.6538396005741858,0.0030281071585419594
2496,0.6379141957955509,0.6386966490249883,0.0007824532294374853,0.6502566546894467,0.6510383850363943,0.0007817303469476178
2497,0.6326866450999659,0.6350574027096247,0.00237075760965888,0.6484633203375897,0.650953125218699,0.002489804881109281
2498,0.6495079617546434,0.6488383428706649,-0.00066961888397854,0.6549225601727877,0.6546778773194092,-0.0002446828533785306
2499,0.644738051951085,0.645809582822923,0.001071530871837978,0.6634042384643071,0.6643281515077853,0.000923913043478275
2500,0.6497546391089078,0.6494802122430697,-0.0002744268658381177,0.6599722157950296,0.6598258766269512,-0.00014633916807837988
2501,0.6516257530086093,0.651971687363033,0.0003459343544237603,0.6574301970233766,0.6575652431366839,0.00013504611330728
2502,0.6227062763454735,0.6224052980118442,-0.00030097833362929816,0.6360210489174832,0.6353721688120814,-0.0006488801054018722
2503,0.6397159569574804,0.640142385979857,0.000426429022376551,0.6447514897663977,0.6451713235557968,0.0004198337893990267
2504,0.6355034891402681,0.6351936825435998,-0.0003098065966683494,0.6481921489675103,0.6475857445024102,-0.0006064044651000744
2505,0.6525974271245167,0.6523845233000946,-0.0002129038244221837,0.6618307160834335,0.6610577692235301,-0.0007729468599033673
2506,0.6405824831315207,0.6407785165039612,0.00019603337244056274,0.654440928683073,0.6549699889947419,0.000529060311668883
2507,0.6490562222898157,0.64804074935045,-0.001015472939365769,0.6605847244968843,0.6590131077078761,-0.00157161678900819
2508,0.6493443658504837,0.6498729043290323,0.0005285384785486125,0.6614390011615677,0.6617334349886101,0.0002944338270424174
2509,0.6232903863681881,0.6251715313049443,0.0018811449367561739,0.631787551460721,0.6333343742031959,0.0015468227424749736
2510,0.6327824123489866,0.6342065059562499,0.0014240936072633659,0.6451032022703279,0.6469734576188442,0.0018702553485162587
2511,0.6360643251885234,0.6365699284319332,0.0005056032434097579,0.670664714073805,0.6711227030545213,0.0004579889807162507
2512,0.6113947080939477,0.6115790148178788,0.0001843067239311047,0.6288054717415982,0.6292501357732186,0.0004446640316204675
2513,0.6182286123706736,0.6205677905112382,0.002339178140564613,0.6297674461719646,0.6319954717695553,0.0022280255975907215
2514,0.6513965838215748,0.653704499831746,0.002307916010171218,0.6556616080862745,0.6574921808951082,0.001830572808833697
2515,0.6720143698720344,0.6730194799086431,0.0010051100366086363,0.6792294754881877,0.6803460762787015,0.0011166007905137887
2516,0.6529144753724355,0.6541960798594753,0.0012816044870397336,0.6669603594066362,0.6678562750851607,0.0008959156785244282
2517,0.6449430326365106,0.6450532528623353,0.00011022022582463098,0.651666441361621,0.6521885521011229,0.0005221107395019242
2518,0.6331628460945479,0.6363559064591693,0.003193060364621414,0.6412652752507825,0.644836703822211,0.0035714285714285587
2519,0.6087908457351957,0.61037296039411,0.0015821146589143353,0.6247505328417311,0.6262677233806608,0.0015171905389297358
2520,0.6575432389703489,0.6581329886301945,0.0005897496598455954,0.6601585505997271,0.660959102704627,0.000800552104899932
2521,0.62091659655819,0.6218706422755714,0.0009540457173814465,0.6367881588212353,0.6378760443656425,0.0010878855444071966
2522,0.6510165366805524,0.6484074207228587,-0.002609115957693642,0.6662729151582116,0.6638402029428907,-0.0024327122153209313
2523,0.6555902702608747,0.6550605907697252,-0.0005296794911494596,0.6645379675614302,0.6638446994768578,-0.0006932680845724848
