replicate,delta_macro_f1,delta_balanced_accuracy
450,0.043527735682241164,0.04393121920887738
451,0.03569710002721754,0.034202898550724614
452,0.03754408682170307,0.03847115657857336
453,0.0435300794652102,0.04138470368776004
454,0.05037490574893294,0.05007939924427224
455,0.024181392871962304,0.02420729029424684
456,0.03665862065613196,0.03477830391734832
457,0.035765740180461025,0.032938076416337225
458,0.031214016133286837,0.030917874396135192
459,0.031173353481403987,0.030909090909090886
460,0.03843383127022576,0.037246376811594095
461,0.03324104829957231,0.03201176639403064
462,0.043120014891705694,0.0436231884057971
463,0.02950828901139335,0.028111550285463416
464,0.031039781969784852,0.03184892402283712
465,0.03222689459852096,0.03251207729468608
466,0.04123782884369537,0.04210407997321475
467,0.03486752852528324,0.033513394817742514
468,0.03824124554945835,0.04046337375529918
469,0.02991284009800993,0.026306812580104533
470,0.03459000986989602,0.032889941168029846
471,0.03582004317055543,0.03784672388724736
472,0.02429117463931696,0.025029415985076686
473,0.03259011310181881,0.03236714975845417
474,0.0387606565804654,0.03613526570048314
475,0.04718752578737273,0.04886424134871342
476,0.017674348319472233,0.01777777777777778
477,0.018571881301973292,0.01776899429073342
478,0.04827813140406356,0.0474424552429667
479,0.02669980339307859,0.024572152867460673
480,0.042990919516592174,0.044180939833113775
481,0.03189818318215221,0.035024154589371914
482,0.047105440840725155,0.046908212560386464
483,0.04909980671324643,0.0489855072463769
484,0.04206002125999042,0.04361001317523061
485,0.01334586366190016,0.012222222222222245
486,0.024413977616138727,0.02085234610417558
487,0.04165663490156041,0.04031664035968818
488,0.024205250478255114,0.02384200056834329
489,0.04311880997153722,0.04144927536231896
490,0.03448943193400639,0.034223535481450185
491,0.04326853886555038,0.04299516908212564
492,0.033552039137670575,0.03429951690821259
493,0.0271670234720216,0.02789707187222723
494,0.028188299902434932,0.029124751349815348
495,0.04041852914093669,0.04404121068717343
496,0.04117983957713078,0.042270531400966205
497,0.04297737482446784,0.04380781556416513
498,0.045519218050405985,0.04541915316851375
499,0.028959892499579476,0.02766824508537813
500,0.039990813515735024,0.040628019323671494
501,0.04595309064166492,0.04437937493838118
502,0.026722303103277778,0.025134643899172526
503,0.038444480958326255,0.035024154589372025
504,0.028678943501399823,0.03036494953843205
505,0.04724996553433075,0.04607906930888289
506,0.030265153121422028,0.0276289066351178
507,0.04485664484827434,0.04555555555555557
508,0.033007149627061194,0.031823085221143466
509,0.036644756572511206,0.03836187966622745
510,0.03895621731307619,0.03950829865595257
511,0.018322186789593575,0.018862538427755815
512,0.02583870113752068,0.02346104175634961
513,0.04305822108744384,0.042596737934663065
514,0.03890312918351435,0.03768115942028988
515,0.060228271768069885,0.06240409207161124
516,0.05051420443291599,0.05218013105658398
517,0.03793367298434469,0.03541062801932365
518,0.04507178066489692,0.046605182257356104
