permutation,delta_macro_f1,delta_balanced_accuracy,self_mapped_rows
800,0.041780457689135186,0.040676328502415426,20
801,0.04664077525720117,0.0441062801932367,20
802,0.04992351758538233,0.04734299516908219,20
803,0.048143778210227695,0.045603864734299504,20
804,0.04356827799682039,0.043574879227053165,20
805,0.04028014850205275,0.03898550724637678,20
806,0.04110057486018748,0.039855072463768015,20
807,0.03460549951250508,0.0345893719806763,20
808,0.036492528843269145,0.034975845410627926,20
809,0.040370207544721926,0.040241545893719755,20
810,0.04679788940181301,0.0452657004830917,20
811,0.04695786481048431,0.04690821256038641,20
812,0.04076469284503986,0.038550724637681166,20
813,0.04637526461159297,0.04376811594202895,20
814,0.02849868604907535,0.026811594202898525,20
815,0.04777211594738856,0.04739130434782601,20
816,0.04096321647679074,0.04120772946859902,20
817,0.041631429662117525,0.04183574879227048,20
818,0.03633697893554855,0.03487922705314006,20
819,0.046458435247499374,0.04579710144927529,20
820,0.04788912745742824,0.04657004830917866,20
821,0.04034689835784683,0.03975845410628015,20
822,0.041309847078489725,0.041304347826086885,20
823,0.047947326841798976,0.04859903381642511,20
824,0.018852750699806686,0.01888888888888879,20
825,0.04316409350909073,0.04173913043478261,20
826,0.034141792716428976,0.03376811594202894,20
827,0.0450204545664008,0.045314009661835686,20
828,0.03810663596261077,0.037584541062801846,20
829,0.03315325850424128,0.03140096618357485,20
830,0.05115837588969596,0.051642512077294644,20
831,0.0359739458545536,0.03661835748792269,20
832,0.02858675380806225,0.029420289855072446,20
833,0.038356995624311496,0.03826086956521735,20
834,0.04422737122399628,0.04458937198067631,20
835,0.04200093235168162,0.04101449275362318,20
836,0.03937815839122305,0.03714975845410623,20
837,0.03661441308516178,0.036811594202898534,20
838,0.053306905535958016,0.053429951690821154,20
839,0.038121056503399586,0.03637681159420292,20
840,0.04162994047465807,0.040096618357487845,20
841,0.053894188038327684,0.05405797101449272,20
842,0.037441611856059764,0.03734299516908207,20
843,0.0470037592715038,0.04652173913043478,20
844,0.04803924761788231,0.04700483091787433,20
845,0.05176517065316305,0.05115942028985504,20
846,0.04178037415069652,0.03990338164251206,20
847,0.03523551913523637,0.03444444444444439,20
848,0.04573842731285671,0.04371980676328496,20
849,0.042384486726193105,0.04149758454106278,20
850,0.04163905825076519,0.04101449275362318,20
851,0.04411381843618578,0.04483091787439608,20
852,0.03682979337646036,0.037246376811594095,20
853,0.04166747750619837,0.040676328502415426,20
854,0.05119433240876459,0.05130434782608695,20
855,0.030817868138746096,0.02917874396135267,20
856,0.04577246109097205,0.04603864734299512,20
857,0.05172027854616279,0.05019323671497583,20
858,0.043618462758163334,0.04246376811594199,20
859,0.054042722362223405,0.05429951690821255,20
860,0.04570232906350569,0.04565217391304344,20
861,0.04266544205675821,0.04212560386473424,20
862,0.025983336526785528,0.025072463768115894,20
863,0.043006650865377416,0.041545893719806715,20
864,0.03167478544488017,0.03227053140096614,20
865,0.037156345006304436,0.03729468599033808,20
866,0.03394466831164289,0.03376811594202894,20
867,0.03311673051746322,0.03265700483091788,20
868,0.040960389577406386,0.04067632850241548,20
869,0.03927019345789029,0.038067632850241506,20
870,0.05350211619163503,0.0534782608695652,20
871,0.04140349431145762,0.039855072463768015,20
872,0.03839935169684511,0.03671497584541056,20
873,0.032606947978425116,0.03289855072463771,20
874,0.04679144789819106,0.04507246376811597,20
875,0.039722727245833034,0.038647342995168976,20
876,0.03946130716217555,0.03753623188405791,20
877,0.032889847557901086,0.030531400966183453,20
878,0.031003669228682418,0.031014492753623113,20
879,0.02824853082100859,0.026328502415458865,20
880,0.04476035978429016,0.04497584541062799,20
881,0.035214590792134015,0.03425120772946855,20
882,0.0456749594554825,0.04454106280193226,20
883,0.04407264134372263,0.04483091787439608,20
884,0.03737674313590961,0.03560386473429944,20
885,0.03665902459021386,0.03666666666666657,20
886,0.040861949113135954,0.040241545893719644,20
887,0.052246512108440446,0.052318840579710146,20
888,0.038939118606314715,0.039275362318840545,20
889,0.050722527058030265,0.048309178743961345,20
890,0.04933769844183289,0.0491304347826087,20
891,0.03684920883159948,0.03628019323671494,20
892,0.02447543895820764,0.02415458937198056,20
893,0.034911581959802485,0.03492753623188399,20
894,0.05102331077074307,0.05072463768115937,20
895,0.02601858219578157,0.026859903381642347,20
896,0.042041791737560896,0.04072463768115936,20
897,0.04215114535895559,0.04120772946859902,20
898,0.027067659725203197,0.027101449275362233,20
899,0.03809679316632447,0.037729468599033755,20
900,0.05124308505602404,0.04850241545893724,20
901,0.04791228416960236,0.04859903381642511,20
